timestamp,cpu_percent,mem_used_mb,mem_percent
1762429103.0504894,98.80,2554.99,66.00
1762429104.0726483,99.40,2566.98,66.40
1762429105.1284983,67.20,2550.12,65.90
1762429106.157407,78.80,2558.14,66.10
1762429107.1644542,98.10,2552.10,66.00
1762429108.2626925,94.30,2559.73,66.20
1762429109.6019206,100.00,2572.55,66.50
1762429110.6517005,66.30,2552.09,66.00
1762429111.6687348,100.00,2553.71,66.00
1762429112.6721542,100.00,2553.88,66.00
1762429113.6776888,84.40,2560.01,66.20
1762429114.682559,100.00,2562.96,66.30
1762429115.6869266,98.90,2557.49,66.10
1762429116.6914303,100.00,2559.33,66.20
1762429117.6937141,100.00,2572.56,66.50
1762429118.7055264,100.00,2558.25,66.10
1762429119.71991,100.00,2569.19,66.40
1762429120.7226415,96.70,2561.52,66.20
1762429121.7326891,91.30,2570.23,66.40
1762429122.7357616,100.00,2573.46,66.50
1762429123.7422597,98.70,2560.69,66.20
1762429124.7584689,98.60,2556.40,66.10
1762429125.7885785,90.60,2557.99,66.10
1762429126.7933376,98.70,2562.28,66.20
1762429127.799498,96.20,2559.85,66.20
1762429128.8206942,100.00,2562.74,66.20
1762429129.8286583,100.00,2565.34,66.30
1762429130.8347208,100.00,2557.00,66.10
1762429131.8368123,100.00,2557.96,66.10
1762429132.840715,39.20,2556.35,66.10
