timestamp,cpu_percent,mem_used_mb,mem_percent
1762408651.8223462,100.00,1345.32,34.80
1762408652.825933,100.00,1344.75,34.80
1762408653.828373,100.00,1344.22,34.70
1762408654.8323452,100.00,1347.33,34.80
1762408655.8356674,100.00,1349.58,34.90
1762408656.8361616,100.00,1344.26,34.70
1762408657.8401487,100.00,1344.20,34.70
1762408658.8412352,100.00,1348.00,34.80
1762408659.8455982,100.00,1347.38,34.80
1762408660.8489447,100.00,1344.55,34.80
1762408661.850467,100.00,1346.02,34.80
1762408662.854035,100.00,1344.20,34.70
1762408663.858024,100.00,1344.29,34.70
1762408664.861485,100.00,1347.94,34.80
1762408665.8664172,100.00,1344.50,34.80
1762408666.867486,100.00,1344.14,34.70
1762408667.8723607,100.00,1347.11,34.80
1762408668.8750129,100.00,1351.98,34.90
1762408669.87624,100.00,1345.09,34.80
1762408670.8821495,100.00,1346.27,34.80
1762408671.8833017,100.00,1347.11,34.80
1762408672.884255,100.00,1346.16,34.80
1762408673.889383,100.00,1349.42,34.90
1762408674.8915622,100.00,1344.68,34.80
1762408675.895477,100.00,1347.19,34.80
1762408676.8974533,100.00,1344.54,34.80
1762408677.8992345,100.00,1344.77,34.80
1762408678.9031327,100.00,1345.23,34.80
1762408679.9043353,100.00,1345.46,34.80
1762408680.906573,93.50,1345.86,34.80
