timestamp,cpu_percent,mem_used_mb,mem_percent
1762428039.4688916,99.50,2502.86,64.70
1762428040.4735909,100.00,2493.63,64.50
1762428041.4771247,100.00,2498.83,64.60
1762428042.4804003,100.00,2492.93,64.40
1762428043.4853132,100.00,2492.54,64.40
1762428044.4879942,100.00,2499.02,64.60
1762428045.4933078,100.00,2494.33,64.50
1762428046.498168,100.00,2492.05,64.40
1762428047.499162,100.00,2492.84,64.40
1762428048.5002341,100.00,2496.59,64.50
1762428049.5033145,100.00,2495.33,64.50
1762428050.5083063,100.00,2495.77,64.50
1762428051.5113146,100.00,2492.50,64.40
1762428052.514333,100.00,2495.27,64.50
1762428053.5155005,100.00,2496.55,64.50
1762428054.518566,100.00,2495.68,64.50
1762428055.5217035,100.00,2498.91,64.60
1762428056.5264564,100.00,2497.79,64.60
1762428057.529753,100.00,2495.45,64.50
1762428058.5340595,100.00,2496.34,64.50
1762428059.537144,100.00,2494.59,64.50
1762428060.5401294,100.00,2495.06,64.50
1762428061.5431306,100.00,2496.39,64.50
1762428062.5454009,100.00,2499.35,64.60
1762428063.549918,100.00,2498.33,64.60
1762428064.5543432,100.00,2499.03,64.60
1762428065.555964,100.00,2498.02,64.60
1762428066.5601223,100.00,2502.84,64.70
1762428067.566538,100.00,2498.88,64.60
1762428068.5680804,92.00,2491.20,64.40
