timestamp,cpu_percent,mem_used_mb
1761991684.9124212,5.00,1309.34
1761991685.9142237,2.50,1309.21
1761991686.9158537,10.90,1309.40
1761991687.9177687,2.60,1310.92
1761991688.9193878,1.50,1311.58
1761991689.921298,0.50,1313.11
1761991690.9239335,3.10,1313.48
1761991691.9263065,1.00,1313.63
1761991692.9282753,0.50,1313.41
1761991693.9299839,1.00,1313.56
1761991694.931913,1.00,1314.31
1761991695.933494,1.00,1313.88
1761991696.935131,1.00,1314.16
1761991697.9373565,0.50,1314.04
1761991698.9393876,1.50,1313.73
1761991699.9408917,1.00,1313.88
1761991700.9426255,1.00,1313.94
1761991701.944661,1.00,1313.77
1761991702.9472811,1.00,1313.68
1761991703.948889,1.00,1313.68
1761991704.9504545,1.00,1313.79
1761991705.952177,1.50,1313.82
1761991706.9539492,1.50,1313.54
1761991707.9556088,3.60,1313.87
1761991708.9574351,1.00,1313.56
1761991709.9590251,1.00,1313.59
1761991710.9606178,2.50,1313.43
1761991711.962306,0.50,1313.86
1761991712.963967,1.00,1313.67
1761991713.965601,1.50,1313.67
