timestamp,cpu_percent,mem_used_mb,mem_percent
1762423298.933995,100.00,2481.82,64.20
1762423299.9352105,100.00,2478.66,64.10
1762423301.003608,100.00,2495.86,64.50
1762423302.0119314,100.00,2481.52,64.10
1762423303.0168622,100.00,2483.03,64.20
1762423304.0212622,98.90,2483.38,64.20
1762423305.0223758,100.00,2482.95,64.20
1762423306.023556,100.00,2481.08,64.10
1762423307.0349607,100.00,2489.27,64.30
1762423308.0377474,100.00,2483.09,64.20
1762423309.040617,100.00,2480.70,64.10
1762423310.0494518,100.00,2480.79,64.10
1762423311.052504,100.00,2483.53,64.20
1762423312.054587,100.00,2483.44,64.20
1762423313.0637684,100.00,2485.45,64.20
1762423314.068465,100.00,2484.48,64.20
1762423315.0694652,100.00,2480.85,64.10
1762423316.0709665,99.50,2485.05,64.20
1762423317.072485,99.40,2483.46,64.20
1762423318.0824234,100.00,2486.89,64.30
1762423319.0833912,100.00,2481.55,64.10
1762423320.08519,98.80,2485.08,64.20
1762423321.0864458,99.20,2483.34,64.20
1762423322.1048808,100.00,2485.05,64.20
1762423323.1372752,98.40,2498.87,64.60
1762423324.154472,100.00,2485.03,64.20
1762423325.1554673,100.00,2486.23,64.30
1762423326.1629474,100.00,2479.62,64.10
1762423327.196539,99.40,2498.84,64.60
1762423328.2013435,73.90,2477.36,64.00
