timestamp,cpu_percent,mem_used_mb
1761989384.927545,6.70,890.13
1761989385.9291995,5.80,890.90
1761989386.930947,2.60,895.54
1761989387.9325967,4.10,900.78
1761989388.9334154,3.20,899.03
1761989389.9349728,3.10,903.62
1761989390.9366155,3.60,908.22
1761989391.9382122,4.10,913.47
1761989392.9396765,3.60,902.50
1761989393.94401,2.60,907.75
1761989394.9455948,2.10,913.65
1761989395.94727,1.60,914.67
1761989396.9487727,3.10,914.66
1761989397.950395,3.10,915.61
1761989398.9521518,3.60,915.18
1761989399.954654,3.70,916.48
1761989400.9563658,5.60,915.77
1761989401.957908,6.80,898.72
1761989402.9594297,4.10,905.10
1761989403.9610515,5.20,903.35
1761989404.9625676,3.60,909.69
1761989405.9643395,2.60,905.74
1761989406.9659555,2.60,909.89
1761989407.9676418,3.10,911.49
1761989408.969308,3.10,896.16
1761989409.9708557,1.50,898.38
1761989410.9725308,3.60,902.77
1761989411.9740372,2.60,906.05
1761989412.9759176,1.60,909.99
1761989413.9778006,3.10,912.00
