timestamp,cpu_percent,mem_used_mb,mem_percent
1762422357.4875739,99.50,2490.39,64.40
1762422358.4897683,100.00,2491.44,64.40
1762422359.491392,100.00,2488.46,64.30
1762422360.492368,100.00,2489.11,64.30
1762422361.4934132,100.00,2487.30,64.30
1762422362.494327,100.00,2487.11,64.30
1762422363.4953375,100.00,2482.81,64.20
1762422364.4967124,100.00,2485.93,64.30
1762422365.49846,100.00,2484.96,64.20
1762422366.4996138,100.00,2485.95,64.30
1762422367.500237,100.00,2489.29,64.30
1762422368.5014212,100.00,2482.96,64.20
1762422369.5023212,100.00,2482.89,64.20
1762422370.5033128,100.00,2486.38,64.30
1762422371.5041707,100.00,2483.20,64.20
1762422372.5052035,100.00,2486.29,64.30
1762422373.5062814,100.00,2486.32,64.30
1762422374.5073156,100.00,2485.47,64.20
1762422375.5087373,100.00,2490.73,64.40
1762422376.511153,100.00,2487.08,64.30
1762422377.5127075,100.00,2484.68,64.20
1762422378.5143197,100.00,2483.09,64.20
1762422379.5153315,100.00,2484.36,64.20
1762422380.5168998,100.00,2484.98,64.20
1762422381.5185065,100.00,2493.30,64.50
1762422382.5193052,100.00,2484.26,64.20
1762422383.5201793,100.00,2487.02,64.30
1762422384.521176,100.00,2484.67,64.20
1762422385.5223405,100.00,2491.70,64.40
1762422386.52417,98.50,2485.17,64.20
