timestamp,cpu_percent,mem_used_mb,mem_percent
1762429641.9670136,100.00,2543.70,65.80
1762429642.9696283,100.00,2539.77,65.70
1762429643.9720607,100.00,2546.46,65.80
1762429644.9752717,100.00,2541.04,65.70
1762429645.979216,100.00,2545.18,65.80
1762429646.9841459,100.00,2545.02,65.80
1762429647.9864118,100.00,2540.79,65.70
1762429648.9883215,100.00,2540.42,65.70
1762429649.993202,100.00,2540.09,65.70
1762429650.9951963,100.00,2539.96,65.70
1762429651.9977195,100.00,2543.90,65.80
1762429652.9981692,100.00,2541.22,65.70
1762429654.0039165,100.00,2540.17,65.70
1762429655.0055244,100.00,2545.16,65.80
1762429656.006487,100.00,2540.45,65.70
1762429657.0127194,100.00,2543.69,65.80
1762429658.0166323,100.00,2546.05,65.80
1762429659.018222,100.00,2543.41,65.70
1762429660.0208237,100.00,2544.49,65.80
1762429661.0244293,100.00,2543.91,65.80
1762429662.0283825,100.00,2542.98,65.70
1762429663.0313692,100.00,2541.23,65.70
1762429664.0336688,100.00,2541.33,65.70
1762429665.0345788,100.00,2542.83,65.70
1762429666.0378299,100.00,2541.38,65.70
1762429667.0428267,99.00,2541.73,65.70
1762429668.0492213,100.00,2542.12,65.70
1762429669.0513856,100.00,2542.06,65.70
1762429670.0551782,100.00,2552.04,66.00
1762429671.057453,92.50,2539.49,65.60
