timestamp,cpu_percent,mem_used_mb,mem_percent
1762429373.1703377,99.50,2542.50,65.70
1762429374.174384,100.00,2544.43,65.80
1762429375.175355,100.00,2546.62,65.80
1762429376.1825194,100.00,2545.98,65.80
1762429377.2013369,92.50,2547.08,65.80
1762429378.211482,95.90,2559.56,66.20
1762429379.215808,99.40,2542.02,65.70
1762429380.2213933,100.00,2543.34,65.70
1762429381.2243042,100.00,2541.27,65.70
1762429382.2314932,100.00,2544.05,65.80
1762429383.233317,100.00,2544.07,65.80
1762429384.2371287,99.50,2542.45,65.70
1762429385.2454531,100.00,2545.34,65.80
1762429386.2504296,99.50,2542.96,65.70
1762429387.2551148,100.00,2540.55,65.70
1762429388.2595391,100.00,2543.36,65.70
1762429389.2650144,100.00,2544.31,65.80
1762429390.2681208,100.00,2543.59,65.80
1762429391.2713518,100.00,2543.83,65.80
1762429392.273476,100.00,2541.23,65.70
1762429393.2783935,100.00,2542.75,65.70
1762429394.2803795,100.00,2541.56,65.70
1762429395.28519,100.00,2545.25,65.80
1762429396.2914097,99.50,2540.24,65.70
1762429397.3005853,100.00,2548.36,65.90
1762429398.3027859,100.00,2544.25,65.80
1762429399.3044388,100.00,2542.95,65.70
1762429400.311607,100.00,2543.59,65.80
1762429401.3146155,100.00,2543.35,65.70
1762429402.3164043,86.00,2537.84,65.60
