timestamp,cpu_percent,mem_used_mb
1762097591.337068,18.10,1306.30
1762097592.3386216,22.80,1306.54
1762097593.3401449,25.00,1306.29
1762097594.34161,20.00,1306.55
1762097595.3438268,18.70,1306.56
1762097596.3452337,14.90,1306.25
1762097597.3468237,16.20,1306.37
1762097598.348439,17.10,1306.59
1762097599.3500044,18.50,1306.40
1762097600.3515947,15.70,1306.52
1762097601.3532207,15.90,1306.31
1762097602.3547323,18.80,1307.41
1762097603.3562741,15.20,1306.28
1762097604.358479,19.50,1306.53
1762097605.3601153,18.50,1306.33
1762097606.361708,15.50,1306.24
1762097607.3633466,14.30,1306.25
1762097608.3651001,15.90,1306.05
1762097609.3669224,16.90,1306.38
1762097610.3684218,17.60,1306.14
1762097611.3700328,14.50,1306.26
1762097612.371554,12.70,1306.37
1762097613.3731205,15.20,1306.28
1762097614.3749075,13.70,1306.37
1762097615.3764853,14.50,1306.46
1762097616.3779867,14.80,1306.59
1762097617.3795843,14.20,1306.27
1762097618.3811088,16.90,1306.44
1762097619.3834043,12.70,1306.62
1762097620.385053,17.50,1306.44
