timestamp,cpu_percent,mem_used_mb
1761989119.511693,6.20,948.67
1761989120.5132625,4.70,954.79
1761989121.5149486,4.10,945.21
1761989122.5165656,4.60,941.95
1761989123.5184097,3.10,941.72
1761989124.5199971,1.00,943.69
1761989125.5216978,3.50,915.45
1761989126.5235023,1.00,914.88
1761989127.5277157,1.50,915.71
1761989128.5294733,2.00,918.58
1761989129.531018,1.50,916.86
1761989130.5326235,2.60,921.25
1761989131.5334868,2.10,923.90
1761989132.535129,4.60,919.09
1761989133.5367565,2.60,917.60
1761989134.5386052,1.00,921.34
1761989135.5402138,2.50,922.66
1761989136.5417411,2.10,926.81
1761989137.5432844,2.00,928.55
1761989138.5451744,0.00,929.87
1761989139.5466726,1.50,931.18
1761989140.548309,0.50,933.15
1761989141.5495086,2.00,935.55
1761989142.5512702,2.00,935.11
1761989143.5529685,2.10,930.05
1761989144.5539975,2.00,933.77
1761989145.5555184,1.50,935.30
1761989146.5572,2.50,930.49
1761989147.5588906,1.50,913.91
1761989148.5604153,1.50,917.45
