timestamp,cpu_percent,mem_used_mb
1762001632.3438547,69.10,1403.97
1762001633.3454087,47.40,1397.98
1762001634.3470438,13.60,1398.19
1762001635.3486183,2.00,1398.19
1762001636.350404,0.50,1398.17
1762001637.3519528,1.00,1398.17
1762001638.35363,1.00,1398.17
1762001639.3554204,1.50,1398.38
1762001640.3571367,4.50,1397.75
1762001641.3589418,1.00,1397.67
1762001642.3601933,0.00,1397.67
1762001643.361786,0.50,1397.67
1762001644.363246,6.60,1398.72
1762001645.3648195,2.90,1404.44
1762001646.3670006,4.80,1409.25
1762001647.3684502,10.70,1396.91
1762001648.3691463,1.80,1401.27
1762001649.3700857,1.20,1405.64
1762001650.3706286,1.20,1409.80
1762001651.3724906,3.60,1414.61
1762001652.373408,4.20,1410.83
1762001653.3746374,2.40,1415.27
1762001654.3757029,8.20,1411.78
1762001655.376428,3.00,1415.04
1762001656.378648,17.40,1417.91
1762001657.3813448,12.40,1414.88
1762001658.3830369,14.00,1411.27
1762001659.38453,5.30,1415.50
1762001660.3861868,10.10,1412.25
1762001661.3877475,4.70,1416.79
1762001662.389286,14.40,1416.79
1762001663.3908942,2.40,1416.79
1762001664.3922787,5.30,1418.10
1762001665.3937385,6.40,1414.61
1762001666.3953137,0.60,1411.47
1762001667.3969803,5.20,1415.47
1762001668.3985238,12.40,1384.30
1762001669.4000602,1.20,1388.39
1762001670.4014874,24.10,1394.67
1762001671.4031487,11.60,1399.00
1762001672.4047797,5.80,1404.03
1762001673.4063263,23.40,1409.29
1762001674.4079318,18.50,1412.32
1762001675.4097364,5.20,1400.94
1762001676.4113362,0.50,1400.94
1762001677.4129448,0.50,1400.93
1762001678.4146295,1.50,1401.02
1762001679.4164505,0.50,1401.00
1762001680.418314,0.50,1401.00
1762001681.4199271,3.00,1401.73
1762001682.421554,0.50,1401.71
1762001683.4232242,0.50,1401.71
1762001684.4248025,1.00,1401.71
1762001685.4263763,0.50,1401.71
1762001686.4275212,0.00,1401.71
1762001687.4293625,1.00,1401.71
1762001688.430944,0.50,1401.71
1762001689.4325755,0.50,1401.71
1762001690.4342039,1.00,1401.87
1762001691.4360864,3.50,1401.95
1762001692.4378495,1.00,1401.95
1762001693.439425,0.00,1401.94
1762001694.4411077,0.50,1401.93
1762001695.442748,1.00,1401.93
1762001696.4444194,0.00,1401.93
1762001697.4462337,0.50,1401.93
1762001698.4478786,0.50,1401.93
1762001699.4494743,0.00,1401.92
1762001700.4512312,1.50,1401.92
1762001701.4528315,0.00,1401.92
1762001702.454383,0.50,1401.92
1762001703.4561677,0.50,1401.92
1762001704.4578898,0.50,1401.92
1762001705.4596877,0.50,1401.92
1762001706.4613214,1.00,1401.92
1762001707.4629598,0.00,1401.92
1762001708.464568,0.50,1401.92
1762001709.4662778,0.50,1401.92
1762001710.4691586,0.50,1401.92
1762001711.470802,1.50,1401.92
1762001712.4723768,0.00,1401.92
1762001713.474132,1.50,1401.92
1762001714.475856,4.50,1401.92
1762001715.477517,0.00,1401.90
1762001716.479054,1.00,1401.90
1762001717.4807575,0.00,1401.90
1762001718.482561,0.00,1401.90
1762001719.484287,0.50,1401.90
1762001720.4858582,0.00,1401.90
1762001721.487578,0.00,1401.90
1762001722.4893875,0.00,1401.90
1762001723.4911487,1.00,1401.90
1762001724.4927616,0.00,1401.90
1762001725.4945657,1.00,1401.90
1762001726.4962275,0.00,1401.90
1762001727.4979925,0.00,1401.90
1762001728.4997091,0.50,1401.90
1762001729.5018334,1.50,1401.90
1762001730.503547,0.50,1401.86
1762001731.5053067,0.50,1401.86
1762001732.506834,0.50,1401.86
1762001733.5083973,0.50,1401.86
1762001734.51041,0.00,1401.86
1762001735.5123181,1.00,1401.86
1762001736.5139527,0.00,1401.86
1762001737.5155742,0.50,1401.86
1762001738.5173497,0.50,1401.86
1762001739.5189915,0.00,1401.86
1762001740.5209036,0.50,1401.86
1762001741.5226688,1.50,1401.86
1762001742.5243437,0.50,1401.86
1762001743.5259137,1.00,1401.84
1762001744.5274053,1.00,1401.84
1762001745.528939,0.50,1402.33
1762001746.5305712,1.00,1402.33
1762001747.5323443,0.50,1402.33
1762001748.5341563,0.50,1402.32
1762001749.535725,0.00,1402.32
1762001750.5374656,0.50,1402.32
1762001751.5390012,0.00,1402.32
1762001752.5407586,0.50,1402.32
1762001753.5424185,3.50,1402.32
1762001754.5443783,0.50,1402.29
1762001755.5462935,1.00,1402.29
1762001756.5478027,0.00,1402.29
1762001757.5484228,0.00,1402.29
1762001758.5501041,0.50,1402.29
1762001759.55184,0.00,1402.29
1762001760.5535684,0.50,1402.29
1762001761.5552604,0.00,1402.29
1762001762.5570824,1.00,1402.29
1762001763.5588799,0.00,1402.29
1762001764.5605192,0.50,1402.27
1762001765.562166,0.50,1402.27
1762001766.5635233,0.00,1402.27
1762001767.5652695,4.00,1402.27
1762001768.5668297,1.00,1402.27
1762001769.568407,1.00,1402.27
1762001770.5699773,0.00,1402.24
1762001771.5715206,0.50,1402.24
1762001772.5730906,0.50,1402.24
1762001773.5747373,1.00,1402.24
1762001774.5764558,0.50,1402.24
1762001775.578525,0.50,1402.24
1762001776.5801876,0.00,1402.24
1762001777.5818207,0.00,1402.24
1762001778.5833948,1.00,1402.24
1762001779.5848603,8.40,1406.34
1762001780.5867064,1.20,1411.59
1762001781.588299,1.20,1411.68
1762001782.5897923,0.00,1412.04
1762001783.5914314,1.80,1411.85
1762001784.5925798,3.50,1411.98
1762001785.5941887,0.60,1412.23
1762001786.5957482,1.20,1412.10
1762001787.597323,0.60,1412.22
1762001788.598837,0.60,1412.54
1762001789.6004345,1.70,1412.57
1762001790.6021407,0.00,1412.45
1762001791.6037068,0.00,1412.29
1762001792.6053348,1.30,1412.14
1762001793.60687,0.70,1412.22
1762001794.608572,2.50,1412.09
1762001795.610517,0.60,1411.94
1762001796.6125324,1.30,1412.07
1762001797.6135643,0.00,1412.31
1762001798.6153488,2.00,1411.93
1762001799.6167223,4.80,1412.30
1762001800.6183972,10.30,1412.60
1762001801.6204498,6.00,1413.08
1762001802.622299,1.30,1413.12
1762001803.6241524,2.00,1412.81
1762001804.6261532,2.00,1412.65
1762001805.6281424,0.70,1412.71
1762001806.6304421,2.00,1412.34
1762001807.6323688,0.70,1412.25
1762001808.6341262,1.30,1412.52
1762001809.6356807,2.40,1382.41
1762001810.6374495,0.00,1382.41
1762001811.6394875,0.50,1382.41
1762001812.6412883,0.50,1382.66
1762001813.6428657,1.00,1382.66
1762001814.6446009,0.50,1382.66
1762001815.6474812,0.00,1382.66
1762001816.649775,1.00,1382.66
1762001817.6515515,0.00,1382.65
1762001818.6536198,1.00,1382.65
1762001819.6556294,0.50,1382.65
1762001820.6576257,0.50,1382.65
1762001821.6593788,0.50,1382.65
1762001822.6618657,0.00,1382.65
1762001823.6634665,0.50,1382.64
1762001824.6657481,1.00,1382.64
1762001825.6675887,0.00,1382.64
1762001826.6691058,0.50,1382.64
1762001827.6696563,0.50,1382.64
1762001828.6711764,0.00,1382.63
1762001829.6728175,0.50,1382.63
1762001830.6748285,0.50,1382.63
1762001831.6769226,1.50,1382.62
1762001832.67879,0.00,1382.62
1762001833.6805806,1.00,1382.62
1762001834.6822376,1.00,1382.62
1762001835.6834116,0.50,1382.62
1762001836.6849668,0.00,1382.62
1762001837.6867733,0.00,1382.62
1762001838.688341,1.00,1382.62
1762001839.6906807,0.50,1382.62
1762001840.6922984,0.50,1382.62
1762001841.6938624,0.00,1382.62
1762001842.6954455,1.00,1382.62
1762001843.6971664,0.00,1382.62
1762001844.6991396,14.10,1383.83
1762001845.7007306,0.50,1383.82
1762001846.7024136,0.50,1383.82
1762001847.7040787,0.50,1383.82
1762001848.7058606,0.00,1383.82
1762001849.7075994,3.50,1384.81
1762001850.709196,0.50,1384.81
1762001851.7109327,0.50,1384.81
1762001852.7127283,0.50,1384.81
1762001853.7146702,0.00,1384.80
1762001854.7163658,1.00,1384.61
1762001855.7179873,0.00,1384.60
1762001856.7197878,0.00,1384.55
1762001857.7214963,1.00,1384.55
1762001858.7232513,0.00,1384.55
1762001859.7251718,1.00,1384.55
1762001860.7269573,0.00,1384.55
1762001861.7286973,2.00,1384.55
1762001862.7304146,0.00,1384.55
1762001863.731932,0.50,1384.55
1762001864.7336965,0.50,1384.55
1762001865.7355716,0.50,1384.55
1762001866.7387803,1.00,1384.55
1762001867.740403,0.00,1384.53
1762001868.7419138,0.50,1384.53
1762001869.7436266,0.50,1384.53
1762001870.7455373,0.50,1384.53
1762001871.747344,0.50,1384.53
1762001872.7487535,0.00,1384.53
1762001873.7503102,0.50,1384.53
1762001874.751842,0.50,1384.53
1762001875.753325,0.50,1384.53
1762001876.7558258,0.00,1384.53
1762001877.7575188,0.50,1384.53
1762001878.7592149,1.00,1384.53
1762001879.7610006,0.00,1384.51
1762001880.7627003,1.00,1384.51
1762001881.7642913,0.00,1384.51
1762001882.7659297,0.50,1384.51
1762001883.7675903,0.00,1384.51
1762001884.7693107,0.50,1384.51
1762001885.7702787,0.50,1384.50
1762001886.7717798,0.00,1384.50
1762001887.7741425,0.00,1384.50
1762001888.7757552,0.50,1384.50
