timestamp,cpu_percent,mem_used_mb,mem_percent
1762408248.623193,99.50,1349.24,34.90
1762408249.6292744,100.00,1346.85,34.80
1762408250.6303084,99.50,1349.70,34.90
1762408251.635782,100.00,1346.05,34.80
1762408252.6389008,100.00,1346.73,34.80
1762408253.6404793,100.00,1346.46,34.80
1762408254.6440053,100.00,1342.43,34.70
1762408255.646484,100.00,1346.05,34.80
1762408256.6480684,100.00,1346.39,34.80
1762408257.6503403,100.00,1344.35,34.80
1762408258.6543171,100.00,1343.25,34.70
1762408259.6554086,100.00,1345.06,34.80
1762408260.6592994,100.00,1342.25,34.70
1762408261.6607857,100.00,1346.16,34.80
1762408262.665287,100.00,1343.37,34.70
1762408263.667978,100.00,1345.06,34.80
1762408264.6719477,100.00,1342.09,34.70
1762408265.6732945,100.00,1343.71,34.70
1762408266.6783383,100.00,1342.10,34.70
1762408267.6811433,100.00,1345.31,34.80
1762408268.6841562,100.00,1345.92,34.80
1762408269.685831,100.00,1345.75,34.80
1762408270.6896167,100.00,1343.67,34.70
1762408271.6911376,100.00,1344.93,34.80
1762408272.6934028,99.00,1342.93,34.70
1762408273.701427,99.00,1347.82,34.80
1762408274.7032099,99.00,1349.09,34.90
1762408275.7057083,99.50,1344.13,34.70
1762408276.7086818,100.00,1343.88,34.70
1762408277.713469,93.50,1343.73,34.70
