timestamp,cpu_percent,mem_used_mb,mem_percent
1762408786.224428,99.50,1348.74,34.90
1762408787.2297034,100.00,1350.23,34.90
1762408788.2323503,100.00,1347.50,34.80
1762408789.235578,100.00,1347.73,34.80
1762408790.2388086,100.00,1348.93,34.90
1762408791.2401402,100.00,1347.74,34.80
1762408792.2453728,100.00,1351.33,34.90
1762408793.2500906,100.00,1350.29,34.90
1762408794.2542808,100.00,1349.33,34.90
1762408795.255289,100.00,1348.47,34.90
1762408796.2625318,100.00,1350.13,34.90
1762408797.2641938,100.00,1351.07,34.90
1762408798.2654612,100.00,1349.49,34.90
1762408799.2692854,100.00,1347.51,34.80
1762408800.273137,100.00,1348.75,34.90
1762408801.2756321,100.00,1353.62,35.00
1762408802.278154,100.00,1350.54,34.90
1762408803.2826831,100.00,1355.07,35.00
1762408804.2845368,100.00,1351.59,34.90
1762408805.2853923,100.00,1350.29,34.90
1762408806.288155,100.00,1353.41,35.00
1762408807.2933323,100.00,1347.84,34.80
1762408808.2942429,100.00,1349.95,34.90
1762408809.2983673,100.00,1347.98,34.80
1762408810.2995424,100.00,1350.70,34.90
1762408811.3016565,100.00,1352.47,35.00
1762408812.3061082,100.00,1351.58,34.90
1762408813.309171,100.00,1349.62,34.90
1762408814.3107696,100.00,1348.30,34.90
1762408815.3132265,93.50,1347.59,34.80
