timestamp,cpu_percent,mem_used_mb
1762009294.1414444,47.00,1254.01
1762009295.1457965,49.40,1253.59
1762009296.146414,42.20,1253.91
1762009297.1473763,36.00,1254.07
1762009298.1485133,35.10,1253.87
1762009299.1495261,42.80,1253.43
1762009300.1511219,50.50,1242.04
1762009301.1528537,45.40,1241.94
1762009302.1544487,51.00,1241.61
1762009303.1557367,43.80,1254.84
1762009304.1575234,45.60,1242.27
1762009305.1593995,51.50,1251.44
1762009306.1604173,49.20,1253.50
1762009307.161749,43.00,1253.94
1762009308.1625376,45.40,1254.63
1762009309.1635382,42.90,1254.77
1762009310.1656802,50.50,1242.17
1762009311.1674979,49.50,1242.60
1762009312.168877,46.70,1254.89
1762009313.1707792,51.00,1241.68
1762009314.1724896,50.50,1242.02
1762009315.1745572,49.70,1242.65
1762009316.1756155,43.50,1254.81
1762009317.176551,43.50,1255.38
1762009318.1775007,38.40,1253.92
1762009319.1784904,41.30,1254.68
1762009320.1800222,52.50,1242.53
1762009321.1816123,54.40,1242.08
1762009322.1831257,47.90,1241.68
1762009323.1843727,39.70,1254.44
