timestamp,cpu_percent,mem_used_mb
1762588622.7349887,3.10,2335.38
1762588623.7379396,5.60,2334.75
1762588624.739824,3.60,2336.58
1762588625.741549,4.10,2336.52
1762588626.7438948,4.80,2336.31
1762588627.7458484,1.00,2336.31
1762588628.7492633,10.10,2336.53
1762588629.7514782,5.60,2336.30
1762588630.7575293,6.50,2336.17
1762588631.7614017,4.10,2336.17
1762588632.7645395,3.60,2336.17
1762588633.7666163,7.10,2336.64
1762588634.769717,1.50,2336.64
1762588635.8158076,6.00,2336.64
1762588636.8178706,7.30,2336.63
1762588637.8204048,1.50,2336.63
1762588638.822147,4.10,2335.60
1762588639.8238606,2.50,2334.66
1762588640.8260505,2.50,2334.66
1762588641.8975508,2.50,2334.66
1762588642.899535,2.50,2334.65
1762588643.9022212,5.10,2335.14
1762588644.904437,3.00,2335.14
1762588645.9070165,4.10,2335.36
1762588646.9089592,2.50,2335.58
1762588647.9109092,4.10,2336.55
1762588648.9120429,4.60,2335.40
1762588649.9144354,1.50,2335.40
1762588650.9163363,3.60,2335.40
1762588651.9180398,1.50,2335.39
