timestamp,cpu_percent,mem_used_mb,mem_percent
1762430045.2342794,100.00,2541.75,65.70
1762430046.2353644,100.00,2545.98,65.80
1762430047.2393763,100.00,2542.09,65.70
1762430048.2403762,100.00,2541.74,65.70
1762430049.2412348,100.00,2544.39,65.80
1762430050.2452762,100.00,2543.74,65.80
1762430051.2504437,100.00,2545.67,65.80
1762430052.2542467,100.00,2544.48,65.80
1762430053.257802,100.00,2541.69,65.70
1762430054.2631388,100.00,2541.62,65.70
1762430055.2644374,100.00,2544.82,65.80
1762430056.270492,100.00,2545.23,65.80
1762430057.27496,100.00,2541.59,65.70
1762430058.2764547,100.00,2544.27,65.80
1762430059.2790148,100.00,2541.63,65.70
1762430060.2834704,100.00,2541.64,65.70
1762430061.2881413,100.00,2544.89,65.80
1762430062.290068,100.00,2544.98,65.80
1762430063.2923877,100.00,2542.75,65.70
1762430064.295167,100.00,2543.17,65.70
1762430065.2983456,100.00,2543.45,65.70
1762430066.305206,100.00,2542.95,65.70
1762430067.3085725,100.00,2544.11,65.80
1762430068.3115258,100.00,2545.61,65.80
1762430069.3155053,100.00,2543.27,65.70
1762430070.317083,100.00,2549.78,65.90
1762430071.3212328,100.00,2547.50,65.90
1762430072.3222227,100.00,2541.76,65.70
1762430073.3246882,100.00,2543.72,65.80
1762430074.326704,92.00,2539.75,65.70
