timestamp,cpu_percent,mem_used_mb
1761992093.630869,24.00,1264.51
1761992094.6325958,3.10,1266.26
1761992095.6344512,2.00,1267.57
1761992096.6360269,1.00,1268.00
1761992097.6391733,6.10,1268.52
1761992098.6415555,4.10,1269.17
1761992099.643676,20.20,1269.14
1761992100.6453419,34.50,1268.57
1761992101.6469378,31.00,1267.51
1761992102.6474662,40.10,1271.03
1761992103.6499102,40.00,1272.05
1761992104.6515753,44.80,1299.77
1761992105.652821,41.30,1298.37
1761992106.6544628,22.30,1299.59
1761992107.655423,8.20,1288.55
1761992108.6570017,8.30,1297.75
1761992109.6589756,9.70,1297.66
1761992110.6605504,6.60,1296.97
1761992111.6620522,2.00,1297.04
1761992112.6636858,4.50,1296.63
1761992113.666691,17.40,1291.39
1761992114.669187,61.90,1288.03
1761992115.6709528,28.60,1292.66
1761992116.67258,0.50,1293.75
1761992117.6742806,1.50,1294.14
1761992118.6758144,1.00,1287.66
1761992119.6774986,1.00,1288.81
1761992120.6791375,1.00,1289.84
1761992121.6806715,0.50,1290.50
1761992122.6822193,1.00,1290.50
