timestamp,cpu_percent,mem_used_mb,mem_percent
1762421279.1581585,2.20,2422.31,62.60
1762421280.1602328,1.10,2422.71,62.60
1762421281.1619978,1.10,2423.71,62.70
1762421282.163649,1.10,2424.06,62.70
1762421283.165417,0.00,2423.69,62.70
1762421284.1669447,1.60,2423.60,62.70
1762421285.1685197,1.10,2424.26,62.70
1762421286.169541,1.10,2421.00,62.60
1762421287.171101,1.10,2421.18,62.60
1762421288.1727116,1.10,2421.09,62.60
1762421289.1741083,1.70,2421.05,62.60
1762421290.1755211,0.60,2420.18,62.60
1762421291.177099,1.10,2421.26,62.60
1762421292.1785917,0.50,2420.30,62.60
1762421293.17921,1.70,2421.06,62.60
1762421294.1801605,1.10,2420.84,62.60
1762421295.1807323,0.60,2421.17,62.60
1762421296.1816008,1.10,2421.25,62.60
1762421297.1831756,1.60,2421.23,62.60
1762421298.1846614,0.50,2421.50,62.60
1762421299.1864061,0.60,2421.69,62.60
1762421300.1872766,0.50,2421.11,62.60
1762421301.1880481,1.10,2420.77,62.60
1762421302.1890118,0.60,2420.98,62.60
1762421303.1906152,2.30,2421.14,62.60
1762421304.1921935,11.40,2421.58,62.60
1762421305.1939082,54.80,2430.56,62.80
1762421306.1945932,4.50,2429.85,62.80
1762421307.1955383,4.20,2429.89,62.80
1762421308.1973855,2.90,2430.02,62.80
