timestamp,cpu_percent,mem_used_mb
1762108550.0690863,5.10,1456.51
1762108551.0697782,3.30,1456.51
1762108552.0714252,2.80,1456.50
1762108553.0730102,2.80,1456.50
1762108554.0747156,3.40,1456.49
1762108555.0762708,2.80,1456.49
1762108556.0768256,2.20,1456.49
1762108557.078592,5.70,1456.71
1762108558.0800035,2.90,1456.71
1762108559.0816638,3.40,1456.70
1762108560.0828047,3.90,1456.70
1762108561.083831,2.80,1456.70
1762108562.08563,2.80,1456.69
1762108563.0871289,2.80,1456.69
1762108564.088719,3.90,1456.69
1762108565.0906372,2.30,1456.69
1762108566.092188,2.80,1456.69
1762108567.0938902,7.80,1456.68
1762108568.0956578,3.40,1456.68
1762108569.0966973,4.00,1456.68
1762108570.0981548,5.00,1456.68
1762108571.099835,2.80,1456.68
1762108572.1008067,3.40,1456.68
1762108573.1023424,3.90,1456.68
1762108574.1038458,2.30,1456.68
1762108575.1056287,2.90,1456.68
1762108576.1072922,3.40,1456.68
1762108577.1089494,6.20,1456.68
1762108578.1108928,3.40,1456.68
1762108579.112701,9.50,1457.65
