timestamp,cpu_percent,mem_used_mb
1762778290.7788537,8.60,2009.53
1762778291.7816842,1.10,2010.03
1762778292.783288,4.10,2010.55
1762778293.7841866,2.90,2010.13
1762778294.7851489,1.60,2008.08
1762778295.7859294,3.90,2008.12
1762778296.7867436,4.00,2008.41
1762778297.7877452,1.10,2008.84
1762778298.7892702,4.70,2008.75
1762778299.7913866,5.30,2009.05
1762778300.7953854,4.10,2009.07
1762778301.7974048,5.40,2008.07
1762778302.7993057,2.90,2008.59
1762778303.8011808,6.70,2008.05
1762778304.802309,2.90,2008.02
1762778305.8030849,25.70,2053.59
1762778306.8050148,39.40,2060.29
1762778307.8070045,4.50,2060.92
1762778308.808852,1.10,2060.48
1762778309.8110847,4.00,2060.97
1762778310.8130481,3.50,2008.71
1762778311.8142197,3.00,2008.59
1762778312.816004,2.20,2008.16
1762778313.8170967,2.30,2008.59
1762778314.8177924,2.30,2008.13
1762778315.8188117,1.70,2008.14
1762778316.8214383,3.40,2008.48
1762778317.8232098,2.80,2009.40
1762778318.8249466,2.80,2004.82
1762778319.825983,3.40,2006.20
