timestamp,cpu_percent,mem_used_mb,mem_percent
1762429507.5664937,99.50,2541.36,65.70
1762429508.572138,100.00,2540.60,65.70
1762429509.574667,100.00,2543.50,65.70
1762429510.5753336,100.00,2543.10,65.70
1762429511.5789394,100.00,2544.03,65.80
1762429512.5826755,100.00,2546.04,65.80
1762429513.58318,100.00,2541.59,65.70
1762429514.5893486,100.00,2544.39,65.80
1762429515.5903096,100.00,2542.88,65.70
1762429516.5912476,100.00,2542.38,65.70
1762429517.5937502,100.00,2543.09,65.70
1762429518.5999455,100.00,2544.74,65.80
1762429519.6020286,100.00,2541.25,65.70
1762429520.6051838,100.00,2542.18,65.70
1762429521.6089208,100.00,2546.67,65.80
1762429522.6106405,100.00,2542.77,65.70
1762429523.6117961,100.00,2544.87,65.80
1762429524.6150596,100.00,2542.79,65.70
1762429525.617976,100.00,2546.74,65.80
1762429526.6209013,100.00,2544.77,65.80
1762429527.627039,100.00,2542.80,65.70
1762429528.629323,100.00,2543.45,65.70
1762429529.6323595,100.00,2542.29,65.70
1762429530.6364174,100.00,2543.58,65.80
1762429531.6384692,100.00,2544.93,65.80
1762429532.641783,100.00,2544.32,65.80
1762429533.646073,100.00,2542.11,65.70
1762429534.6495306,100.00,2543.47,65.70
1762429535.6525137,100.00,2543.12,65.70
1762429536.653654,94.00,2541.17,65.70
