timestamp,cpu_percent,mem_used_mb
1762685060.4513946,84.40,2047.91
1762685061.4554775,90.40,2047.26
1762685062.4585757,90.10,2053.34
1762685063.460499,89.10,2046.86
1762685064.4622924,91.70,2047.79
1762685065.4656966,91.80,2046.82
1762685066.4691598,91.30,2047.68
1762685067.4732356,90.40,2047.87
1762685068.4773932,91.40,2057.23
1762685069.4854567,92.60,2048.83
1762685070.488981,91.40,2048.05
1762685071.4914458,91.80,2046.62
1762685072.492448,90.80,2046.70
1762685073.4945002,90.60,2050.19
1762685074.5001981,87.60,2049.24
1762685075.5036867,93.00,2047.18
1762685076.5056517,89.70,2061.77
1762685077.5095136,88.50,2050.35
1762685078.5162885,88.20,2054.79
1762685079.517776,87.40,2047.02
1762685080.5228815,91.00,2084.43
1762685081.5307395,82.50,2048.30
1762685082.53423,89.60,2046.76
1762685083.539023,85.60,2050.73
1762685084.5414982,88.50,2046.97
1762685085.544493,90.00,2046.70
1762685086.5454798,90.50,2046.84
1762685087.550176,91.80,2048.97
1762685088.5692136,94.90,2090.77
1762685089.5789711,85.10,2058.62
