timestamp,cpu_percent,mem_used_mb,mem_percent
1762428173.8694963,99.50,2490.21,64.40
1762428174.8720553,100.00,2496.14,64.50
1762428175.8792229,100.00,2490.56,64.40
1762428176.8803935,100.00,2492.16,64.40
1762428177.882266,100.00,2490.46,64.40
1762428178.8842168,99.50,2492.67,64.40
1762428179.9423506,100.00,2494.59,64.50
1762428180.9435015,100.00,2495.63,64.50
1762428181.9443176,100.00,2488.91,64.30
1762428182.9451547,99.50,2489.70,64.40
1762428183.9471822,100.00,2493.75,64.50
1762428184.9485993,100.00,2494.32,64.50
1762428185.9495122,100.00,2492.97,64.40
1762428186.9505277,100.00,2491.95,64.40
1762428187.9534764,100.00,2488.64,64.30
1762428188.955497,100.00,2496.26,64.50
1762428189.9603903,100.00,2491.96,64.40
1762428190.9614592,100.00,2492.73,64.40
1762428191.9668102,100.00,2490.05,64.40
1762428192.9699433,100.00,2492.32,64.40
1762428193.9725914,100.00,2490.25,64.40
1762428194.976815,100.00,2488.60,64.30
1762428195.981251,100.00,2491.83,64.40
1762428196.984363,100.00,2490.56,64.40
1762428197.9871914,100.00,2492.90,64.40
1762428198.989196,100.00,2500.24,64.60
1762428199.991897,100.00,2494.35,64.50
1762428200.9944477,100.00,2496.85,64.50
1762428201.9954178,100.00,2490.61,64.40
1762428202.9974766,89.50,2489.06,64.30
