timestamp,cpu_percent,mem_used_mb,mem_percent
1762421413.8741007,3.40,2428.41,62.80
1762421414.876537,2.80,2427.26,62.70
1762421415.8776367,1.70,2428.84,62.80
1762421416.8792279,0.60,2429.51,62.80
1762421417.8809206,1.70,2430.68,62.80
1762421418.8826606,2.30,2429.64,62.80
1762421419.8844562,1.10,2429.72,62.80
1762421420.885993,0.50,2429.76,62.80
1762421421.8876433,4.10,2429.86,62.80
1762421422.889285,1.70,2430.00,62.80
1762421423.892738,5.20,2430.19,62.80
1762421424.894686,3.50,2430.09,62.80
1762421425.8967667,2.90,2430.30,62.80
1762421426.8986876,2.20,2429.86,62.80
1762421427.900494,1.70,2430.21,62.80
1762421428.9021091,4.60,2430.51,62.80
1762421429.9037466,2.30,2430.30,62.80
1762421430.9043126,3.40,2430.27,62.80
1762421431.9059136,3.90,2431.23,62.80
1762421432.9081357,3.60,2430.57,62.80
1762421433.9101288,3.50,2430.79,62.80
1762421434.9116945,0.00,2431.13,62.80
1762421435.9133046,1.10,2431.16,62.80
1762421436.9140027,1.70,2430.76,62.80
1762421437.9155545,2.20,2431.81,62.90
1762421438.9171243,0.00,2431.61,62.90
1762421439.9187546,0.00,2431.83,62.90
1762421440.9194877,0.00,2431.48,62.90
1762421441.9211154,1.10,2431.23,62.80
1762421442.92257,1.10,2430.82,62.80
