timestamp,cpu_percent,mem_used_mb
1762087685.9502406,15.60,1360.10
1762087686.9524162,17.10,1359.57
1762087687.9539976,8.10,1359.93
1762087688.9549668,5.50,1359.60
1762087689.956441,5.70,1358.98
1762087690.9579694,4.80,1359.20
1762087691.9596877,4.90,1359.14
1762087692.9622684,4.20,1359.12
1762087693.9641736,4.30,1360.29
1762087694.9658237,7.10,1359.50
1762087695.9675121,4.20,1358.52
1762087696.969093,5.80,1360.44
1762087697.9704182,4.70,1359.46
1762087698.9710128,6.50,1359.72
1762087699.972589,7.30,1359.53
1762087700.9742627,3.00,1359.41
1762087701.9759912,4.80,1359.53
1762087702.9776828,4.20,1359.25
1762087703.9791942,3.10,1359.84
1762087704.9807694,4.60,1359.84
1762087705.9822574,3.00,1359.83
1762087706.9837453,3.00,1359.91
1762087707.9855652,3.60,1359.16
1762087708.9873853,6.00,1360.39
1762087709.988965,4.90,1362.51
1762087710.9907482,2.90,1360.83
1762087711.992348,4.10,1359.78
1762087712.9940405,4.20,1359.40
1762087713.995994,7.60,1359.82
1762087714.9978106,3.00,1360.21
