timestamp,cpu_percent,mem_used_mb
1762586534.1460834,2.00,2785.95
1762586535.1484582,4.00,2785.14
1762586536.1505423,4.00,2785.14
1762586537.1534426,2.50,2785.14
1762586538.155015,4.60,2785.14
1762586539.1570628,2.00,2785.14
1762586540.159511,2.60,2785.63
1762586541.161342,5.10,2785.61
1762586542.1635132,2.50,2785.61
1762586543.1664736,2.50,2785.55
1762586544.1692078,3.00,2785.70
1762586545.1712663,3.60,2785.55
1762586546.1730201,5.60,2785.55
1762586547.1755235,3.60,2785.55
1762586548.1770432,4.00,2785.55
1762586549.1794312,3.10,2785.54
1762586550.1814356,2.50,2785.79
1762586551.1831684,5.00,2785.79
1762586552.1848536,1.50,2785.79
1762586553.187444,1.50,2785.79
1762586554.190812,3.00,2785.89
1762586555.1934073,3.50,2786.04
1762586556.1950648,4.10,2786.04
1762586557.196572,2.00,2786.02
1762586558.1980464,3.10,2786.02
1762586559.200462,2.50,2785.94
1762586560.2024515,3.10,2785.94
1762586561.2030892,2.00,2785.93
1762586562.2050068,4.00,2785.93
1762586563.2082927,2.00,2785.82
