timestamp,cpu_percent,mem_used_mb
1762699904.9455214,59.90,2050.35
1762699905.9474738,71.30,2084.07
1762699906.949749,89.80,2121.34
1762699907.9523761,85.60,2113.96
1762699908.953562,77.40,2056.46
1762699909.955224,78.20,2052.04
1762699910.9575467,54.70,2049.30
1762699911.9635668,50.30,2045.32
1762699912.9665298,81.30,2057.89
1762699913.9683273,89.80,2049.68
1762699914.9701996,44.60,2050.59
1762699915.9712372,77.20,2051.03
1762699916.9732056,15.40,2050.94
1762699917.9759972,8.00,2050.94
1762699918.9829545,82.20,2036.39
1762699919.9871757,80.60,2024.50
1762699920.989952,85.20,2050.53
1762699921.991233,89.10,2051.36
1762699922.9932187,67.60,2042.84
1762699923.9942253,49.50,2082.74
1762699924.996233,66.30,2103.01
1762699925.9982567,47.60,2104.56
1762699926.9998426,79.30,2104.03
1762699928.001263,80.50,2107.88
1762699929.0022092,61.50,2123.44
1762699930.0043423,14.10,2116.39
1762699931.006244,19.00,2106.51
1762699932.0084083,94.10,2093.46
1762699933.01091,56.80,2078.06
1762699934.012343,79.90,2076.30
