PING 192.168.1.3 (192.168.1.3) 56(84) bytes of data.
64 bytes from 192.168.1.3: icmp_seq=1 ttl=32 time=448 ms
64 bytes from 192.168.1.3: icmp_seq=3 ttl=32 time=354 ms
64 bytes from 192.168.1.3: icmp_seq=4 ttl=32 time=1294 ms
64 bytes from 192.168.1.3: icmp_seq=5 ttl=32 time=257 ms
64 bytes from 192.168.1.3: icmp_seq=6 ttl=32 time=1203 ms
64 bytes from 192.168.1.3: icmp_seq=7 ttl=32 time=156 ms
64 bytes from 192.168.1.3: icmp_seq=8 ttl=32 time=1098 ms
64 bytes from 192.168.1.3: icmp_seq=9 ttl=32 time=51.6 ms
64 bytes from 192.168.1.3: icmp_seq=10 ttl=32 time=1001 ms
64 bytes from 192.168.1.3: icmp_seq=11 ttl=32 time=1939 ms
64 bytes from 192.168.1.3: icmp_seq=12 ttl=32 time=932 ms
64 bytes from 192.168.1.3: icmp_seq=13 ttl=32 time=1877 ms
64 bytes from 192.168.1.3: icmp_seq=14 ttl=32 time=828 ms
64 bytes from 192.168.1.3: icmp_seq=15 ttl=32 time=1775 ms
64 bytes from 192.168.1.3: icmp_seq=16 ttl=32 time=732 ms
64 bytes from 192.168.1.3: icmp_seq=17 ttl=32 time=1676 ms
64 bytes from 192.168.1.3: icmp_seq=18 ttl=32 time=628 ms
64 bytes from 192.168.1.3: icmp_seq=19 ttl=32 time=1575 ms
64 bytes from 192.168.1.3: icmp_seq=20 ttl=32 time=527 ms
64 bytes from 192.168.1.3: icmp_seq=21 ttl=32 time=1474 ms
64 bytes from 192.168.1.3: icmp_seq=22 ttl=32 time=427 ms
64 bytes from 192.168.1.3: icmp_seq=23 ttl=32 time=1367 ms
64 bytes from 192.168.1.3: icmp_seq=24 ttl=32 time=321 ms
64 bytes from 192.168.1.3: icmp_seq=25 ttl=32 time=1269 ms
64 bytes from 192.168.1.3: icmp_seq=26 ttl=32 time=221 ms
64 bytes from 192.168.1.3: icmp_seq=27 ttl=32 time=1165 ms
64 bytes from 192.168.1.3: icmp_seq=28 ttl=32 time=117 ms
64 bytes from 192.168.1.3: icmp_seq=29 ttl=32 time=1073 ms
