PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.404 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.889 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.524 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.459 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.713 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=1.09 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.487 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.476 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.533 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.804 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.668 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.488 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.805 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=1.06 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.479 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.573 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.969 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.510 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.944 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.796 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.559 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.719 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.582 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.728 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.607 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.862 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.729 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=1.04 ms
