timestamp,cpu_percent,mem_used_mb
1762570007.7197978,100.00,3829.56
1762570009.1988347,99.20,3836.09
1762570012.4841113,99.50,3830.25
1762570014.1490037,99.60,3835.60
1762570018.053036,99.60,3833.57
1762570022.7676573,100.00,3829.27
1762570024.3763075,100.00,3837.59
1762570025.4634585,100.00,3835.27
1762570026.6062083,99.10,3836.40
1762570029.4458191,99.80,3841.27
1762570030.7522159,99.20,3842.11
1762570031.8013842,98.60,3837.48
1762570032.9267085,98.10,3837.87
1762570034.407798,98.00,3837.31
1762570035.514599,100.00,3844.03
1762570037.8638248,100.00,3840.16
1762570040.052416,99.80,3833.11
1762570041.086167,98.50,3828.11
1762570042.1352153,99.50,3832.55
1762570043.1820388,99.50,3828.27
1762570044.2298923,99.50,3837.96
1762570045.3107855,99.00,3841.18
1762570046.3604565,99.00,3837.84
1762570047.4041364,99.50,3830.86
1762570048.4392464,98.50,3827.85
1762570049.4924438,99.50,3830.57
1762570050.5639682,98.50,3828.80
1762570051.8257906,100.00,3829.74
1762570053.0203414,99.50,3834.26
1762570054.0671234,99.00,3833.86
