timestamp,cpu_percent,mem_used_mb,mem_percent
1762425064.188221,99.40,2513.62,65.00
1762425065.1981432,98.90,2505.87,64.80
1762425066.2276368,100.00,2503.62,64.70
1762425067.2307825,97.30,2503.48,64.70
1762425068.3967175,91.30,2519.39,65.10
1762425069.3985834,100.00,2504.89,64.80
1762425070.4027836,100.00,2509.93,64.90
1762425071.4058938,100.00,2506.39,64.80
1762425072.4215584,100.00,2509.52,64.90
1762425073.431258,100.00,2504.71,64.70
1762425074.4382162,98.40,2504.44,64.70
1762425075.452724,100.00,2503.32,64.70
1762425076.4719055,100.00,2510.10,64.90
1762425077.473557,100.00,2506.67,64.80
1762425078.480093,100.00,2504.90,64.80
1762425079.497219,100.00,2508.29,64.80
1762425080.5007954,100.00,2507.04,64.80
1762425081.5158396,100.00,2508.20,64.80
1762425082.5385423,100.00,2509.86,64.90
1762425083.5401967,100.00,2510.71,64.90
1762425084.5426807,99.30,2510.06,64.90
1762425085.5586665,100.00,2504.09,64.70
1762425086.5786626,100.00,2505.28,64.80
1762425087.8670661,100.00,2519.33,65.10
1762425088.8897285,98.00,2506.59,64.80
1762425089.8948145,92.80,2505.18,64.80
1762425090.8970704,100.00,2510.12,64.90
1762425092.021975,100.00,2510.59,64.90
1762425093.065567,97.00,2515.14,65.00
1762425094.086088,13.40,2501.60,64.70
