timestamp,cpu_percent,mem_used_mb,mem_percent
1762425333.3659546,99.40,2489.78,64.40
1762425334.3690555,100.00,2485.84,64.30
1762425335.377346,100.00,2484.35,64.20
1762425336.3806915,100.00,2494.42,64.50
1762425337.404573,99.40,2483.69,64.20
1762425338.4064589,99.40,2487.62,64.30
1762425339.4087577,100.00,2490.59,64.40
1762425340.4240386,100.00,2486.42,64.30
1762425341.4369755,100.00,2493.66,64.50
1762425342.4565315,87.10,2486.80,64.30
1762425343.4653122,100.00,2494.20,64.50
1762425344.4914396,100.00,2486.68,64.30
1762425345.4946163,96.30,2485.21,64.20
1762425346.5025303,99.40,2491.52,64.40
1762425347.5055888,100.00,2484.88,64.20
1762425348.5114937,100.00,2485.00,64.20
1762425349.5362937,97.20,2485.25,64.20
1762425350.5455463,100.00,2487.61,64.30
1762425351.5724494,100.00,2488.58,64.30
1762425352.576374,100.00,2484.89,64.20
1762425353.5951467,100.00,2483.83,64.20
1762425354.6051428,100.00,2488.37,64.30
1762425355.6084802,100.00,2486.45,64.30
1762425356.622918,100.00,2487.52,64.30
1762425357.6242385,100.00,2485.68,64.30
1762425358.6257286,100.00,2487.91,64.30
1762425359.6277294,100.00,2488.09,64.30
1762425360.6393685,100.00,2487.49,64.30
1762425361.6469986,100.00,2484.06,64.20
1762425362.6511874,69.80,2484.26,64.20
