timestamp,cpu_percent,mem_used_mb,mem_percent
1762416555.6071916,58.70,2308.02,59.70
1762416556.6498344,100.00,2307.27,59.60
1762416557.6527133,100.00,2305.58,59.60
1762416558.6542747,100.00,2301.41,59.50
1762416559.656738,100.00,2304.17,59.60
1762416560.6626391,96.40,2303.78,59.60
1762416561.6668012,100.00,2305.86,59.60
1762416562.6684623,100.00,2302.15,59.50
1762416563.672208,99.50,2304.65,59.60
1762416564.6736987,100.00,2313.35,59.80
1762416565.6890557,100.00,2314.85,59.80
1762416566.6936462,100.00,2324.26,60.10
1762416567.6972926,100.00,2345.57,60.60
1762416568.7076352,100.00,2351.78,60.80
1762416569.7152817,100.00,2355.66,60.90
1762416570.719324,100.00,2355.66,60.90
1762416571.7221081,100.00,2353.15,60.80
1762416572.7272434,100.00,2349.63,60.70
1762416573.7299562,100.00,2350.54,60.80
1762416574.7334456,100.00,2352.64,60.80
1762416575.7451282,99.00,2353.46,60.80
1762416576.7479038,100.00,2350.23,60.80
1762416577.7514708,100.00,2342.93,60.60
1762416578.757445,99.50,2333.65,60.30
1762416579.7609417,100.00,2333.61,60.30
1762416580.7645087,100.00,2334.84,60.40
1762416581.7669253,100.00,2332.00,60.30
1762416582.7712152,100.00,2332.00,60.30
1762416583.7745214,100.00,2333.71,60.30
1762416584.7783659,100.00,2334.67,60.40
