PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.527 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.739 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.738 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.480 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.707 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.340 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.838 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.419 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.471 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.633 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.548 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.548 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.918 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=1.12 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.850 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.716 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.599 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.580 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.601 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.505 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.921 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.729 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.552 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.586 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.732 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.491 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.631 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.963 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.861 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=0.952 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.859 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.531 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.614 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.816 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.722 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.854 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.461 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=1.34 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.855 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.951 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.993 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.599 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.922 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.420 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.668 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.460 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=0.926 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.683 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.753 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.671 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.570 ms
64 bytes from 192.168.79.129: icmp_seq=52 ttl=64 time=0.478 ms
64 bytes from 192.168.79.129: icmp_seq=53 ttl=64 time=0.802 ms
64 bytes from 192.168.79.129: icmp_seq=54 ttl=64 time=0.618 ms
64 bytes from 192.168.79.129: icmp_seq=55 ttl=64 time=1.21 ms
64 bytes from 192.168.79.129: icmp_seq=56 ttl=64 time=0.938 ms
64 bytes from 192.168.79.129: icmp_seq=57 ttl=64 time=0.499 ms
64 bytes from 192.168.79.129: icmp_seq=58 ttl=64 time=0.633 ms
64 bytes from 192.168.79.129: icmp_seq=59 ttl=64 time=0.560 ms
64 bytes from 192.168.79.129: icmp_seq=60 ttl=64 time=1.12 ms
64 bytes from 192.168.79.129: icmp_seq=61 ttl=64 time=0.780 ms
64 bytes from 192.168.79.129: icmp_seq=62 ttl=64 time=0.646 ms
64 bytes from 192.168.79.129: icmp_seq=63 ttl=64 time=0.628 ms
64 bytes from 192.168.79.129: icmp_seq=64 ttl=64 time=0.650 ms
64 bytes from 192.168.79.129: icmp_seq=65 ttl=64 time=0.690 ms
64 bytes from 192.168.79.129: icmp_seq=66 ttl=64 time=0.856 ms
64 bytes from 192.168.79.129: icmp_seq=67 ttl=64 time=0.809 ms
64 bytes from 192.168.79.129: icmp_seq=68 ttl=64 time=0.663 ms
64 bytes from 192.168.79.129: icmp_seq=69 ttl=64 time=0.517 ms
64 bytes from 192.168.79.129: icmp_seq=70 ttl=64 time=0.662 ms
64 bytes from 192.168.79.129: icmp_seq=71 ttl=64 time=0.542 ms
64 bytes from 192.168.79.129: icmp_seq=72 ttl=64 time=0.656 ms
64 bytes from 192.168.79.129: icmp_seq=73 ttl=64 time=0.693 ms
64 bytes from 192.168.79.129: icmp_seq=74 ttl=64 time=0.688 ms
64 bytes from 192.168.79.129: icmp_seq=75 ttl=64 time=0.534 ms
64 bytes from 192.168.79.129: icmp_seq=76 ttl=64 time=0.659 ms
64 bytes from 192.168.79.129: icmp_seq=77 ttl=64 time=0.651 ms
64 bytes from 192.168.79.129: icmp_seq=78 ttl=64 time=0.839 ms
64 bytes from 192.168.79.129: icmp_seq=79 ttl=64 time=0.931 ms
64 bytes from 192.168.79.129: icmp_seq=80 ttl=64 time=0.701 ms
64 bytes from 192.168.79.129: icmp_seq=81 ttl=64 time=0.623 ms
64 bytes from 192.168.79.129: icmp_seq=82 ttl=64 time=0.634 ms
64 bytes from 192.168.79.129: icmp_seq=83 ttl=64 time=0.640 ms
64 bytes from 192.168.79.129: icmp_seq=84 ttl=64 time=0.666 ms
64 bytes from 192.168.79.129: icmp_seq=85 ttl=64 time=0.841 ms
64 bytes from 192.168.79.129: icmp_seq=86 ttl=64 time=0.720 ms
64 bytes from 192.168.79.129: icmp_seq=87 ttl=64 time=0.899 ms
64 bytes from 192.168.79.129: icmp_seq=88 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=89 ttl=64 time=0.410 ms
64 bytes from 192.168.79.129: icmp_seq=90 ttl=64 time=0.585 ms
64 bytes from 192.168.79.129: icmp_seq=91 ttl=64 time=0.806 ms
64 bytes from 192.168.79.129: icmp_seq=92 ttl=64 time=0.780 ms
64 bytes from 192.168.79.129: icmp_seq=93 ttl=64 time=0.652 ms
64 bytes from 192.168.79.129: icmp_seq=94 ttl=64 time=1.17 ms
64 bytes from 192.168.79.129: icmp_seq=95 ttl=64 time=0.450 ms
64 bytes from 192.168.79.129: icmp_seq=96 ttl=64 time=0.614 ms
64 bytes from 192.168.79.129: icmp_seq=97 ttl=64 time=0.831 ms
64 bytes from 192.168.79.129: icmp_seq=98 ttl=64 time=0.746 ms
64 bytes from 192.168.79.129: icmp_seq=99 ttl=64 time=0.878 ms
64 bytes from 192.168.79.129: icmp_seq=100 ttl=64 time=0.739 ms

--- 192.168.79.129 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101073ms
rtt min/avg/max/mdev = 0.340/0.710/1.337/0.184 ms
