timestamp,cpu_percent,mem_used_mb,mem_percent
1762408517.4258125,99.00,1346.45,34.80
1762408518.4278283,100.00,1350.42,34.90
1762408519.4315407,100.00,1344.92,34.80
1762408520.435372,100.00,1343.81,34.70
1762408521.4392686,100.00,1345.16,34.80
1762408522.4403515,100.00,1345.06,34.80
1762408523.4458876,100.00,1345.32,34.80
1762408524.4473498,100.00,1346.09,34.80
1762408525.4498816,100.00,1347.38,34.80
1762408526.456238,100.00,1345.76,34.80
1762408527.4594154,100.00,1343.91,34.70
1762408528.46324,100.00,1344.36,34.80
1762408529.4654057,100.00,1346.71,34.80
1762408530.4663672,100.00,1348.78,34.90
1762408531.4723516,100.00,1348.44,34.90
1762408532.4757977,100.00,1343.84,34.70
1762408533.4772406,100.00,1344.41,34.80
1762408534.481169,100.00,1345.84,34.80
1762408535.4833958,100.00,1346.06,34.80
1762408536.4845924,100.00,1350.25,34.90
1762408537.488564,100.00,1344.36,34.80
1762408538.4927375,100.00,1351.41,34.90
1762408539.5007293,100.00,1351.41,34.90
1762408540.5024436,99.50,1345.31,34.80
1762408541.5040052,100.00,1345.29,34.80
1762408542.5069926,100.00,1345.38,34.80
1762408543.5124137,100.00,1345.14,34.80
1762408544.5161552,100.00,1345.34,34.80
1762408545.5183854,100.00,1345.50,34.80
1762408546.5205567,93.00,1344.48,34.80
