timestamp,cpu_percent,mem_used_mb
1762684106.9574957,85.90,2056.91
1762684107.9621062,91.30,2054.85
1762684108.9660747,92.50,2066.09
1762684109.980013,82.30,2059.63
1762684110.9825416,84.20,2057.95
1762684111.9849637,91.80,2053.43
1762684112.9875484,93.60,2087.84
1762684113.9894304,83.90,2052.89
1762684114.9924572,83.30,2065.29
1762684115.996499,81.50,2058.98
1762684117.0014124,85.00,2047.28
1762684118.004273,90.80,2054.43
1762684119.0105648,91.10,2046.23
1762684120.018397,91.20,2048.23
1762684121.021571,88.40,2048.73
1762684122.022438,93.00,2053.44
1762684123.0256138,91.80,2066.98
1762684124.0316262,93.90,2046.16
1762684125.0385349,90.90,2047.76
1762684126.07353,80.40,2046.81
1762684127.7375116,62.90,2046.32
1762684128.8933678,40.60,2051.59
1762684129.9917202,55.80,2049.81
1762684131.003596,80.00,2046.29
1762684132.009017,80.60,2046.47
1762684133.0212295,60.40,2058.74
1762684134.0224674,80.80,2047.47
1762684135.053436,29.30,2062.87
1762684136.1246479,70.40,2043.26
