timestamp,cpu_percent,mem_used_mb,mem_percent
1762414123.3762283,2.70,2310.61,59.70
1762414124.3777552,1.60,2311.15,59.70
1762414125.3793921,0.50,2312.05,59.80
1762414126.380494,8.30,2304.03,59.60
1762414127.382053,6.80,2303.90,59.60
1762414128.3826294,0.60,2303.00,59.50
1762414129.383211,0.50,2303.19,59.50
1762414130.3838646,1.10,2302.18,59.50
1762414131.3846512,0.00,2302.23,59.50
1762414132.386197,0.00,2303.04,59.50
1762414133.3867526,4.30,2303.64,59.50
1762414134.3877351,0.00,2303.07,59.50
1762414135.3893394,0.00,2303.22,59.50
1762414136.3900807,0.50,2302.51,59.50
1762414137.391725,1.10,2303.08,59.50
1762414138.3934505,1.10,2303.26,59.50
1762414139.3949187,0.50,2303.58,59.50
1762414140.396345,0.50,2303.95,59.60
1762414141.396818,1.60,2303.97,59.60
1762414142.3974452,0.50,2303.81,59.60
1762414143.3982232,0.50,2303.85,59.60
1762414144.399115,2.20,2304.81,59.60
1762414145.399779,0.50,2305.09,59.60
1762414146.4011712,1.10,2304.81,59.60
1762414147.4024723,1.60,2305.57,59.60
1762414148.4032345,1.70,2306.18,59.60
1762414149.4047632,0.00,2306.11,59.60
1762414150.4063718,1.10,2306.29,59.60
1762414151.4080932,0.60,2305.05,59.60
1762414152.4097018,0.50,2305.93,59.60
