timestamp,cpu_percent,mem_used_mb,mem_percent
1762420604.7207708,2.20,2433.00,62.90
1762420605.722497,0.50,2433.20,62.90
1762420606.7233074,1.10,2433.34,62.90
1762420607.723778,1.60,2433.43,62.90
1762420608.724538,0.60,2433.72,62.90
1762420609.7251632,0.50,2433.91,62.90
1762420610.7256444,0.50,2433.86,62.90
1762420611.7272894,1.10,2433.17,62.90
1762420612.7287757,0.00,2433.48,62.90
1762420613.730282,1.10,2433.34,62.90
1762420614.7320054,0.60,2433.70,62.90
1762420615.7336783,1.60,2435.81,63.00
1762420616.735063,0.50,2436.02,63.00
1762420617.7366002,1.10,2435.81,63.00
1762420618.7381423,0.00,2434.96,62.90
1762420619.739652,1.10,2435.34,63.00
1762420620.7410946,0.00,2435.93,63.00
1762420621.7426114,0.50,2435.51,63.00
1762420622.744142,2.20,2436.70,63.00
1762420623.7456045,0.50,2436.71,63.00
1762420624.7471447,0.00,2436.44,63.00
1762420625.747834,0.50,2436.82,63.00
1762420626.749508,1.10,2436.66,63.00
1762420627.7510989,0.50,2436.20,63.00
1762420628.7527487,1.10,2436.80,63.00
1762420629.7543223,0.00,2436.90,63.00
1762420630.7560327,1.60,2435.54,63.00
1762420631.7576368,0.50,2436.19,63.00
1762420632.7584062,0.60,2435.93,63.00
1762420633.7600114,0.50,2436.30,63.00
