PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=42.0 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=0.838 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.857 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.448 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.880 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.555 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.973 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.694 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.997 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.533 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.926 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.929 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.866 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.872 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.669 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.773 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.685 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=0.823 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.674 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.806 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=0.672 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.675 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.928 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=1.10 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.750 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.662 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.956 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.825 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=0.816 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.780 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.685 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.822 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.972 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.710 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.923 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=0.846 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=0.934 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.834 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.724 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.821 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.817 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.802 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.836 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.909 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=1.03 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.801 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.800 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.763 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=0.677 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=0.632 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.796 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.727 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.558 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=0.647 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=0.797 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=1.75 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.731 ms
64 bytes from 192.168.10.128: icmp_seq=58 ttl=64 time=0.958 ms
64 bytes from 192.168.10.128: icmp_seq=59 ttl=64 time=0.897 ms
64 bytes from 192.168.10.128: icmp_seq=60 ttl=64 time=0.936 ms
64 bytes from 192.168.10.128: icmp_seq=61 ttl=64 time=0.848 ms
64 bytes from 192.168.10.128: icmp_seq=62 ttl=64 time=1.00 ms
64 bytes from 192.168.10.128: icmp_seq=63 ttl=64 time=0.725 ms
64 bytes from 192.168.10.128: icmp_seq=64 ttl=64 time=0.595 ms
64 bytes from 192.168.10.128: icmp_seq=65 ttl=64 time=0.595 ms
64 bytes from 192.168.10.128: icmp_seq=66 ttl=64 time=0.840 ms
64 bytes from 192.168.10.128: icmp_seq=67 ttl=64 time=0.834 ms
64 bytes from 192.168.10.128: icmp_seq=68 ttl=64 time=0.712 ms
64 bytes from 192.168.10.128: icmp_seq=69 ttl=64 time=0.578 ms
64 bytes from 192.168.10.128: icmp_seq=70 ttl=64 time=0.713 ms
64 bytes from 192.168.10.128: icmp_seq=71 ttl=64 time=0.665 ms
64 bytes from 192.168.10.128: icmp_seq=72 ttl=64 time=0.757 ms
64 bytes from 192.168.10.128: icmp_seq=73 ttl=64 time=0.520 ms
64 bytes from 192.168.10.128: icmp_seq=74 ttl=64 time=0.547 ms
64 bytes from 192.168.10.128: icmp_seq=75 ttl=64 time=0.570 ms
64 bytes from 192.168.10.128: icmp_seq=76 ttl=64 time=0.657 ms
64 bytes from 192.168.10.128: icmp_seq=77 ttl=64 time=1.00 ms
64 bytes from 192.168.10.128: icmp_seq=78 ttl=64 time=0.613 ms
64 bytes from 192.168.10.128: icmp_seq=79 ttl=64 time=1.11 ms
64 bytes from 192.168.10.128: icmp_seq=80 ttl=64 time=0.756 ms
64 bytes from 192.168.10.128: icmp_seq=81 ttl=64 time=0.750 ms
64 bytes from 192.168.10.128: icmp_seq=82 ttl=64 time=0.801 ms
64 bytes from 192.168.10.128: icmp_seq=83 ttl=64 time=0.700 ms
64 bytes from 192.168.10.128: icmp_seq=84 ttl=64 time=0.761 ms
64 bytes from 192.168.10.128: icmp_seq=85 ttl=64 time=0.928 ms
64 bytes from 192.168.10.128: icmp_seq=86 ttl=64 time=0.863 ms
64 bytes from 192.168.10.128: icmp_seq=87 ttl=64 time=0.782 ms
64 bytes from 192.168.10.128: icmp_seq=88 ttl=64 time=0.903 ms
64 bytes from 192.168.10.128: icmp_seq=89 ttl=64 time=0.464 ms
64 bytes from 192.168.10.128: icmp_seq=90 ttl=64 time=0.385 ms
64 bytes from 192.168.10.128: icmp_seq=91 ttl=64 time=0.759 ms
64 bytes from 192.168.10.128: icmp_seq=92 ttl=64 time=0.565 ms
