timestamp,cpu_percent,mem_used_mb
1762585113.353082,3.60,2536.94
1762585114.3553154,4.60,2537.68
1762585115.3571484,2.50,2537.32
1762585116.359449,2.50,2537.32
1762585117.3622458,2.00,2537.31
1762585118.3651726,2.50,2537.31
1762585119.3673692,4.00,2537.55
1762585120.3703809,1.50,2537.55
1762585121.37226,3.50,2537.55
1762585122.3746078,2.60,2537.55
1762585123.3766403,8.20,2537.55
1762585124.3792632,7.10,2538.40
1762585125.381285,2.60,2539.17
1762585126.3833842,2.10,2539.17
1762585127.3850656,2.50,2539.61
1762585128.387171,2.00,2539.61
1762585129.3896637,3.60,2540.10
1762585130.3918927,1.50,2540.10
1762585131.3943717,5.10,2540.34
1762585132.3970823,3.10,2540.55
1762585133.4001756,4.10,2540.55
1762585134.4025095,4.60,2540.80
1762585135.4045873,1.50,2540.80
1762585136.4064667,4.00,2540.79
1762585137.4089787,1.50,2540.79
1762585138.4115245,4.50,2540.79
1762585139.4142509,4.60,2540.79
1762585140.4165046,3.60,2540.72
1762585141.4193966,2.00,2540.72
1762585142.4220703,2.60,2540.72
