timestamp,cpu_percent,mem_used_mb,mem_percent
1762427232.9484541,99.50,2508.81,64.90
1762427233.952086,100.00,2505.27,64.80
1762427234.9536233,100.00,2505.76,64.80
1762427235.956988,100.00,2508.66,64.80
1762427236.9602754,100.00,2507.99,64.80
1762427237.9622889,100.00,2508.04,64.80
1762427238.9676762,100.00,2509.57,64.90
1762427239.9707243,100.00,2507.31,64.80
1762427240.976991,100.00,2511.80,64.90
1762427241.978785,100.00,2508.70,64.90
1762427242.9824421,100.00,2506.07,64.80
1762427243.9857428,100.00,2505.62,64.80
1762427244.9881208,100.00,2508.67,64.80
1762427245.9923828,100.00,2508.97,64.90
1762427246.9967325,100.00,2506.70,64.80
1762427247.998199,100.00,2505.62,64.80
1762427249.0014095,100.00,2511.44,64.90
1762427250.0056984,100.00,2505.71,64.80
1762427251.006192,100.00,2508.46,64.80
1762427252.0110521,100.00,2505.67,64.80
1762427253.018255,100.00,2511.17,64.90
1762427254.0281918,100.00,2508.71,64.90
1762427255.0304735,100.00,2512.83,65.00
1762427256.0382404,100.00,2505.89,64.80
1762427257.0480437,100.00,2505.13,64.80
1762427258.049415,100.00,2502.42,64.70
1762427259.0538032,100.00,2509.43,64.90
1762427260.0709858,100.00,2505.79,64.80
1762427261.1051583,97.70,2523.30,65.20
1762427262.1270115,86.00,2503.91,64.70
