PING 10.244.1.29 (10.244.1.29) 56(84) bytes of data.
64 bytes from 10.244.1.29: icmp_seq=3 ttl=62 time=993 ms
64 bytes from 10.244.1.29: icmp_seq=4 ttl=62 time=473 ms
64 bytes from 10.244.1.29: icmp_seq=5 ttl=62 time=7861 ms
64 bytes from 10.244.1.29: icmp_seq=6 ttl=62 time=7301 ms
64 bytes from 10.244.1.29: icmp_seq=7 ttl=62 time=6387 ms
64 bytes from 10.244.1.29: icmp_seq=8 ttl=62 time=7017 ms
64 bytes from 10.244.1.29: icmp_seq=9 ttl=62 time=6973 ms
64 bytes from 10.244.1.29: icmp_seq=10 ttl=62 time=8507 ms
64 bytes from 10.244.1.29: icmp_seq=11 ttl=62 time=8385 ms
64 bytes from 10.244.1.29: icmp_seq=12 ttl=62 time=7665 ms
64 bytes from 10.244.1.29: icmp_seq=13 ttl=62 time=6918 ms
64 bytes from 10.244.1.29: icmp_seq=14 ttl=62 time=6645 ms
64 bytes from 10.244.1.29: icmp_seq=15 ttl=62 time=5678 ms
64 bytes from 10.244.1.29: icmp_seq=16 ttl=62 time=5017 ms
64 bytes from 10.244.1.29: icmp_seq=17 ttl=62 time=4266 ms
64 bytes from 10.244.1.29: icmp_seq=19 ttl=62 time=3927 ms
64 bytes from 10.244.1.29: icmp_seq=20 ttl=62 time=4068 ms
64 bytes from 10.244.1.29: icmp_seq=21 ttl=62 time=3385 ms
64 bytes from 10.244.1.29: icmp_seq=22 ttl=62 time=2437 ms
64 bytes from 10.244.1.29: icmp_seq=23 ttl=62 time=4068 ms
64 bytes from 10.244.1.29: icmp_seq=24 ttl=62 time=3315 ms
64 bytes from 10.244.1.29: icmp_seq=25 ttl=62 time=2694 ms
64 bytes from 10.244.1.29: icmp_seq=26 ttl=62 time=1647 ms
64 bytes from 10.244.1.29: icmp_seq=27 ttl=62 time=641 ms
64 bytes from 10.244.1.29: icmp_seq=28 ttl=62 time=8885 ms
64 bytes from 10.244.1.29: icmp_seq=29 ttl=62 time=8569 ms
64 bytes from 10.244.1.29: icmp_seq=31 ttl=62 time=7988 ms
64 bytes from 10.244.1.29: icmp_seq=33 ttl=62 time=9362 ms
64 bytes from 10.244.1.29: icmp_seq=34 ttl=62 time=8338 ms
64 bytes from 10.244.1.29: icmp_seq=35 ttl=62 time=7513 ms
64 bytes from 10.244.1.29: icmp_seq=36 ttl=62 time=6568 ms
64 bytes from 10.244.1.29: icmp_seq=37 ttl=62 time=5567 ms
64 bytes from 10.244.1.29: icmp_seq=38 ttl=62 time=5735 ms
64 bytes from 10.244.1.29: icmp_seq=39 ttl=62 time=4873 ms
64 bytes from 10.244.1.29: icmp_seq=40 ttl=62 time=4714 ms
64 bytes from 10.244.1.29: icmp_seq=41 ttl=62 time=3814 ms
64 bytes from 10.244.1.29: icmp_seq=42 ttl=62 time=2790 ms
64 bytes from 10.244.1.29: icmp_seq=43 ttl=62 time=2030 ms
64 bytes from 10.244.1.29: icmp_seq=44 ttl=62 time=2686 ms
64 bytes from 10.244.1.29: icmp_seq=45 ttl=62 time=6169 ms
64 bytes from 10.244.1.29: icmp_seq=46 ttl=62 time=5999 ms
64 bytes from 10.244.1.29: icmp_seq=47 ttl=62 time=4998 ms
64 bytes from 10.244.1.29: icmp_seq=48 ttl=62 time=4311 ms
64 bytes from 10.244.1.29: icmp_seq=49 ttl=62 time=3288 ms
64 bytes from 10.244.1.29: icmp_seq=50 ttl=62 time=6939 ms
64 bytes from 10.244.1.29: icmp_seq=51 ttl=62 time=5915 ms
64 bytes from 10.244.1.29: icmp_seq=52 ttl=62 time=5002 ms
64 bytes from 10.244.1.29: icmp_seq=53 ttl=62 time=4078 ms
64 bytes from 10.244.1.29: icmp_seq=55 ttl=62 time=2469 ms
64 bytes from 10.244.1.29: icmp_seq=56 ttl=62 time=1515 ms
64 bytes from 10.244.1.29: icmp_seq=57 ttl=62 time=1554 ms
64 bytes from 10.244.1.29: icmp_seq=58 ttl=62 time=3049 ms
64 bytes from 10.244.1.29: icmp_seq=59 ttl=62 time=2847 ms
64 bytes from 10.244.1.29: icmp_seq=60 ttl=62 time=3515 ms
64 bytes from 10.244.1.29: icmp_seq=61 ttl=62 time=4858 ms
64 bytes from 10.244.1.29: icmp_seq=62 ttl=62 time=3873 ms
64 bytes from 10.244.1.29: icmp_seq=63 ttl=62 time=2838 ms
64 bytes from 10.244.1.29: icmp_seq=64 ttl=62 time=1837 ms
64 bytes from 10.244.1.29: icmp_seq=65 ttl=62 time=789 ms
64 bytes from 10.244.1.29: icmp_seq=66 ttl=62 time=2805 ms
