PING 192.168.0.135 (192.168.0.135) 56(84) bytes of data.
64 bytes from 192.168.0.135: icmp_seq=1 ttl=64 time=35.6 ms
64 bytes from 192.168.0.135: icmp_seq=2 ttl=64 time=0.924 ms
64 bytes from 192.168.0.135: icmp_seq=3 ttl=64 time=0.807 ms
64 bytes from 192.168.0.135: icmp_seq=4 ttl=64 time=0.673 ms
64 bytes from 192.168.0.135: icmp_seq=5 ttl=64 time=1.09 ms
64 bytes from 192.168.0.135: icmp_seq=6 ttl=64 time=0.592 ms
64 bytes from 192.168.0.135: icmp_seq=7 ttl=64 time=0.945 ms
64 bytes from 192.168.0.135: icmp_seq=8 ttl=64 time=0.973 ms
64 bytes from 192.168.0.135: icmp_seq=9 ttl=64 time=0.572 ms
64 bytes from 192.168.0.135: icmp_seq=10 ttl=64 time=0.687 ms
64 bytes from 192.168.0.135: icmp_seq=11 ttl=64 time=0.746 ms
64 bytes from 192.168.0.135: icmp_seq=12 ttl=64 time=0.516 ms
64 bytes from 192.168.0.135: icmp_seq=13 ttl=64 time=0.862 ms
64 bytes from 192.168.0.135: icmp_seq=14 ttl=64 time=0.813 ms
64 bytes from 192.168.0.135: icmp_seq=15 ttl=64 time=0.854 ms
64 bytes from 192.168.0.135: icmp_seq=16 ttl=64 time=0.720 ms
64 bytes from 192.168.0.135: icmp_seq=17 ttl=64 time=0.794 ms
64 bytes from 192.168.0.135: icmp_seq=18 ttl=64 time=0.974 ms
64 bytes from 192.168.0.135: icmp_seq=19 ttl=64 time=0.511 ms
64 bytes from 192.168.0.135: icmp_seq=20 ttl=64 time=0.689 ms
64 bytes from 192.168.0.135: icmp_seq=21 ttl=64 time=0.589 ms
64 bytes from 192.168.0.135: icmp_seq=22 ttl=64 time=0.959 ms
64 bytes from 192.168.0.135: icmp_seq=23 ttl=64 time=0.588 ms
64 bytes from 192.168.0.135: icmp_seq=24 ttl=64 time=0.758 ms
64 bytes from 192.168.0.135: icmp_seq=25 ttl=64 time=0.848 ms
64 bytes from 192.168.0.135: icmp_seq=26 ttl=64 time=1.02 ms
64 bytes from 192.168.0.135: icmp_seq=27 ttl=64 time=0.744 ms
64 bytes from 192.168.0.135: icmp_seq=28 ttl=64 time=0.716 ms
64 bytes from 192.168.0.135: icmp_seq=29 ttl=64 time=0.675 ms
64 bytes from 192.168.0.135: icmp_seq=30 ttl=64 time=0.647 ms
64 bytes from 192.168.0.135: icmp_seq=31 ttl=64 time=0.802 ms
64 bytes from 192.168.0.135: icmp_seq=32 ttl=64 time=0.858 ms
64 bytes from 192.168.0.135: icmp_seq=33 ttl=64 time=0.883 ms
64 bytes from 192.168.0.135: icmp_seq=34 ttl=64 time=0.729 ms
64 bytes from 192.168.0.135: icmp_seq=35 ttl=64 time=0.568 ms
64 bytes from 192.168.0.135: icmp_seq=36 ttl=64 time=0.802 ms
