timestamp,cpu_percent,mem_used_mb,mem_percent
1762408383.024557,99.50,1344.02,34.70
1762408384.0263307,100.00,1349.05,34.90
1762408385.029175,100.00,1343.68,34.70
1762408386.0324876,100.00,1346.35,34.80
1762408387.0352998,100.00,1345.86,34.80
1762408388.0373569,100.00,1345.09,34.80
1762408389.058326,100.00,1345.79,34.80
1762408390.0599332,100.00,1350.49,34.90
1762408391.0775943,99.00,1349.12,34.90
1762408392.0865014,99.50,1344.71,34.80
1762408393.0871499,100.00,1344.93,34.80
1762408394.0883338,100.00,1344.11,34.70
1762408395.0897613,100.00,1347.78,34.80
1762408396.0942502,100.00,1346.74,34.80
1762408397.0974762,100.00,1345.42,34.80
1762408398.1013713,100.00,1345.86,34.80
1762408399.1047857,100.00,1348.78,34.90
1762408400.1096623,100.00,1346.37,34.80
1762408401.1154406,100.00,1343.86,34.70
1762408402.1178336,100.00,1343.70,34.70
1762408403.120463,100.00,1343.68,34.70
1762408404.1266086,100.00,1346.57,34.80
1762408405.1277637,100.00,1346.46,34.80
1762408406.1304936,100.00,1343.45,34.70
1762408407.133476,100.00,1345.16,34.80
1762408408.137281,100.00,1347.82,34.80
1762408409.1383605,100.00,1347.11,34.80
1762408410.140414,100.00,1343.90,34.70
1762408411.1439245,100.00,1344.15,34.70
1762408412.1460414,89.90,1344.32,34.80
