timestamp,cpu_percent,mem_used_mb
1762686797.2107615,11.70,2156.94
1762686798.2153785,11.20,2158.86
1762686799.2333267,8.40,2159.02
1762686800.2457526,7.40,2161.39
1762686801.2473173,10.10,2161.66
1762686802.2497263,5.30,2162.18
1762686803.2561579,5.20,2162.19
1762686804.2588048,6.90,2162.88
1762686805.2758052,4.30,2162.33
1762686806.2847168,10.90,2161.21
1762686807.4084058,10.60,2160.52
1762686808.411109,9.00,2159.92
1762686809.4227445,7.80,2160.46
1762686810.426739,6.60,2161.11
1762686811.4341297,7.30,2162.84
1762686812.4369326,7.70,2162.71
1762686813.4383376,9.40,2164.16
1762686814.4419622,7.90,2163.91
1762686815.443739,5.90,2160.61
1762686816.4476726,9.30,2160.68
1762686817.4498007,8.40,2159.28
1762686818.45402,10.10,2161.22
1762686819.4590194,6.80,2162.54
1762686820.5009584,7.30,2160.64
1762686821.5126116,12.60,2160.85
1762686822.5142584,8.80,2160.85
1762686823.515626,8.40,2161.10
1762686824.5329585,8.00,2161.93
1762686825.5366437,8.50,2161.67
1762686826.5428114,9.30,2158.09
