timestamp,cpu_percent,mem_used_mb,mem_percent
1762422760.6873088,97.50,2501.73,64.70
1762422761.6893418,100.00,2504.88,64.80
1762422762.690198,100.00,2502.89,64.70
1762422763.6914601,100.00,2498.45,64.60
1762422764.6921647,100.00,2498.31,64.60
1762422765.693365,100.00,2498.16,64.60
1762422766.6945317,100.00,2500.52,64.60
1762422767.6952338,100.00,2501.11,64.70
1762422768.6966498,100.00,2501.57,64.70
1762422769.6971893,100.00,2501.41,64.70
1762422770.6983058,100.00,2499.63,64.60
1762422771.6997511,100.00,2499.02,64.60
1762422772.7013195,100.00,2509.10,64.90
1762422773.702496,100.00,2509.53,64.90
1762422774.703497,100.00,2503.82,64.70
1762422775.7044518,100.00,2501.37,64.70
1762422776.705407,100.00,2503.69,64.70
1762422777.7065542,100.00,2506.92,64.80
1762422778.7073524,100.00,2503.79,64.70
1762422779.7088652,100.00,2501.91,64.70
1762422780.7103186,100.00,2501.98,64.70
1762422781.7111888,100.00,2503.30,64.70
1762422782.7123423,100.00,2501.25,64.70
1762422783.7133636,100.00,2507.86,64.80
1762422784.7144425,100.00,2506.72,64.80
1762422785.7155416,100.00,2503.65,64.70
1762422786.7163146,100.00,2500.29,64.60
1762422787.7175536,100.00,2513.36,65.00
1762422788.718373,100.00,2505.23,64.80
1762422789.7193086,100.00,2501.38,64.70
