timestamp,cpu_percent,mem_used_mb
1762110093.1013923,29.10,1332.93
1762110094.1032944,1.00,1332.93
1762110095.1054997,2.50,1332.91
1762110096.1074977,1.00,1332.91
1762110097.1092453,0.50,1332.91
1762110098.11095,1.50,1332.91
1762110099.1126235,1.50,1330.78
1762110100.114233,1.50,1330.73
1762110101.1157246,0.00,1330.73
1762110102.1187046,20.90,1311.38
1762110103.1207795,11.50,1313.71
1762110104.1220303,13.00,1313.82
1762110105.1243722,7.50,1313.72
1762110106.1258702,4.30,1312.39
1762110107.1282194,7.20,1313.83
1762110108.1296709,6.10,1315.80
1762110109.1314323,6.20,1314.24
1762110110.1374085,6.20,1312.85
1762110111.142186,7.40,1314.41
1762110112.143753,6.00,1314.13
1762110113.1446016,4.00,1315.34
1762110114.1487055,4.00,1314.03
1762110115.1499739,4.70,1314.67
1762110116.1515062,3.50,1315.05
1762110117.1538517,4.00,1314.27
1762110118.1554098,1.70,1314.06
1762110119.1569366,3.40,1316.56
1762110120.1585624,4.00,1315.21
1762110121.1594734,2.90,1313.71
1762110122.160994,4.60,1313.52
1762110123.1626601,4.40,1314.07
1762110124.1643257,1.70,1310.66
1762110125.1656702,5.10,1312.36
1762110126.167251,2.30,1312.52
1762110127.1696084,2.90,1312.55
1762110128.1708646,3.50,1312.82
1762110129.174308,3.40,1312.63
1762110130.176224,3.50,1312.04
1762110131.177836,2.30,1313.27
1762110132.1794927,2.80,1299.99
1762110133.181227,0.50,1299.99
1762110134.1828952,0.50,1299.99
1762110135.1845706,0.50,1300.23
1762110136.1861918,1.50,1300.23
1762110137.1878707,0.00,1300.23
1762110138.189761,2.00,1300.22
1762110139.191502,0.00,1300.22
1762110140.1929827,1.00,1300.22
1762110141.1945255,1.00,1300.22
1762110142.1961968,0.00,1300.22
1762110143.1978476,1.50,1300.21
1762110144.1995077,0.50,1300.21
1762110145.2012777,0.00,1300.21
1762110146.2028766,0.50,1300.21
1762110147.2046816,0.50,1300.21
1762110148.205673,0.50,1300.21
1762110149.2072906,0.00,1300.20
1762110150.2088988,1.50,1299.93
1762110151.210548,0.50,1299.93
1762110152.212457,1.00,1300.17
1762110153.214438,1.50,1300.16
1762110154.2162256,0.50,1300.13
1762110155.217804,2.50,1300.56
1762110156.2193913,1.00,1300.77
1762110157.2210846,1.50,1300.86
1762110158.2229376,1.50,1300.86
1762110159.2245712,1.00,1300.74
1762110160.2262647,0.00,1300.74
1762110161.2278433,0.00,1300.74
1762110162.2293525,6.00,1300.97
1762110163.2310033,1.00,1300.97
1762110164.232475,1.00,1300.96
1762110165.234297,1.00,1300.96
1762110166.2359788,0.00,1300.96
1762110167.2376535,0.00,1300.96
1762110168.2398262,1.00,1300.96
1762110169.2415464,1.50,1300.96
1762110170.2434628,0.00,1300.96
1762110171.245013,1.00,1300.96
1762110172.246904,0.00,1300.96
1762110173.2487473,0.50,1300.96
1762110174.250482,1.00,1300.96
1762110175.2520509,4.00,1301.38
1762110176.2536786,0.50,1301.62
1762110177.255386,2.00,1301.62
1762110178.2569697,1.00,1301.62
1762110179.2586205,1.00,1301.62
1762110180.2602143,1.00,1301.62
1762110181.2619538,0.50,1301.62
1762110182.2639356,0.00,1301.62
1762110183.265677,0.00,1301.61
1762110184.267423,1.00,1301.61
1762110185.269245,0.50,1301.61
1762110186.2708297,0.00,1301.61
1762110187.2725453,1.00,1301.61
1762110188.2742686,0.50,1301.61
1762110189.2757623,0.50,1301.59
1762110190.2775166,1.50,1301.59
1762110191.2793038,0.50,1301.59
1762110192.281202,0.50,1301.59
1762110193.2827437,0.00,1301.59
1762110194.2847,0.50,1301.59
1762110195.2865207,1.00,1301.59
1762110196.288073,1.00,1301.59
1762110197.2898514,0.00,1301.59
1762110198.2915792,0.50,1301.57
1762110199.294089,0.50,1301.57
1762110200.2956624,1.00,1301.57
1762110201.2973928,0.50,1301.57
1762110202.2990768,1.00,1301.57
1762110203.300664,0.00,1301.57
1762110204.302552,0.00,1301.57
1762110205.3040502,1.00,1301.57
1762110206.30578,1.00,1301.57
1762110207.3075058,0.50,1301.57
1762110208.309347,0.50,1301.57
1762110209.3112435,0.00,1301.57
1762110210.3130145,1.50,1303.04
1762110211.3147352,2.50,1302.83
1762110212.3165195,1.50,1302.82
