timestamp,cpu_percent,mem_used_mb,mem_percent
1762407710.959876,100.00,1305.54,33.70
1762407711.9649818,100.00,1308.15,33.80
1762407712.9663057,100.00,1306.52,33.80
1762407713.9734993,100.00,1276.05,33.00
1762407714.9758244,100.00,1278.88,33.10
1762407715.9862962,100.00,1278.26,33.00
1762407716.993291,100.00,1280.55,33.10
1762407717.9964201,100.00,1275.21,33.00
1762407719.0011363,100.00,1276.30,33.00
1762407720.002322,99.50,1285.35,33.20
1762407721.0061727,100.00,1275.37,33.00
1762407722.0082204,95.50,1285.68,33.20
1762407723.0092385,100.00,1279.64,33.10
1762407724.0102558,100.00,1276.25,33.00
1762407725.017264,100.00,1276.38,33.00
1762407726.0206385,100.00,1275.24,33.00
1762407727.0237813,100.00,1276.74,33.00
1762407728.0278013,100.00,1280.89,33.10
1762407729.0307255,100.00,1277.21,33.00
1762407730.035331,100.00,1280.80,33.10
1762407731.0390773,100.00,1278.32,33.00
1762407732.0437255,100.00,1280.97,33.10
1762407733.0492895,100.00,1275.29,33.00
1762407734.0517387,100.00,1283.60,33.20
1762407735.0554938,100.00,1276.11,33.00
1762407736.0582376,100.00,1275.49,33.00
1762407737.0603073,100.00,1276.98,33.00
1762407738.0629916,100.00,1279.52,33.10
1762407739.0686913,100.00,1275.28,33.00
1762407740.0711374,96.00,1275.23,33.00
