timestamp,cpu_percent,mem_used_mb
1762096906.2069137,27.30,1360.24
1762096907.2086213,6.60,1360.24
1762096908.210374,7.00,1360.24
1762096909.2119887,7.00,1360.24
1762096910.2137165,6.50,1360.24
1762096911.215575,7.50,1360.24
1762096912.217289,7.00,1360.24
1762096913.2189643,6.50,1360.24
1762096914.2205327,6.60,1360.24
1762096915.2224789,7.00,1360.24
1762096916.224433,6.60,1360.24
1762096917.225993,7.00,1360.16
1762096918.227647,42.90,1378.86
1762096919.229521,21.10,1342.57
1762096920.2317855,19.50,1343.67
1762096921.233472,15.40,1343.75
1762096922.235232,15.40,1343.63
1762096923.2368734,17.20,1344.24
1762096924.238752,14.50,1342.51
1762096925.240493,13.50,1343.32
1762096926.2422383,18.00,1342.83
1762096927.2439702,14.20,1341.81
1762096928.245903,14.20,1344.18
1762096929.2478437,13.40,1342.45
1762096930.2501814,14.10,1343.24
1762096931.252692,14.80,1344.38
1762096932.2545629,14.90,1344.41
1762096933.2563393,11.00,1343.35
1762096934.2579935,6.60,1345.18
1762096935.259634,5.60,1345.43
1762096936.2612188,5.60,1342.88
1762096937.2627964,5.10,1344.02
1762096938.2645404,11.10,1345.33
1762096939.2665884,6.10,1345.57
1762096940.268358,6.10,1344.56
1762096941.2701344,6.10,1344.80
1762096942.2718575,6.10,1344.80
1762096943.27339,6.10,1344.80
1762096944.2748077,6.10,1343.80
1762096945.276424,6.10,1346.46
1762096946.2780013,6.10,1346.46
1762096947.279699,5.60,1346.46
1762096948.2816162,6.60,1343.22
1762096949.2833085,6.50,1343.47
1762096950.284766,6.50,1343.47
1762096951.2863588,6.10,1341.88
1762096952.287816,6.10,1342.13
1762096953.289328,5.60,1342.13
1762096954.2907884,6.00,1342.08
1762096955.292412,5.60,1342.08
1762096956.2939775,5.60,1329.71
1762096957.2957208,7.00,1329.71
1762096958.2974904,7.60,1329.71
1762096959.2991116,7.10,1329.94
1762096960.3013346,7.00,1329.94
1762096961.3028786,6.60,1329.94
1762096962.30455,7.50,1329.94
1762096963.306382,6.10,1329.94
1762096964.3079824,7.50,1329.93
1762096965.3098676,6.50,1329.93
1762096966.3116486,6.50,1329.93
1762096967.3133245,6.60,1329.98
1762096968.3149145,7.00,1329.98
1762096969.316594,7.00,1329.93
1762096970.3181338,6.50,1329.93
1762096971.3193772,6.60,1329.93
1762096972.3211074,6.50,1329.93
1762096973.322758,6.50,1329.93
1762096974.324544,7.10,1329.93
1762096975.3262136,7.00,1329.93
1762096976.3278506,7.00,1329.93
1762096977.3295205,6.50,1329.93
1762096978.3314748,6.10,1329.92
1762096979.3332112,8.00,1329.92
1762096980.3347542,6.50,1329.92
1762096981.3364754,6.50,1329.92
1762096982.3380756,6.10,1329.92
1762096983.3405755,6.60,1329.92
1762096984.342128,6.50,1329.91
1762096985.3440993,6.50,1330.16
1762096986.3459089,7.00,1330.16
1762096987.347584,6.50,1330.16
1762096988.3493383,7.00,1330.16
1762096989.351015,7.00,1330.16
