PING 192.168.0.135 (192.168.0.135) 56(84) bytes of data.
64 bytes from 192.168.0.135: icmp_seq=1 ttl=64 time=0.584 ms
64 bytes from 192.168.0.135: icmp_seq=2 ttl=64 time=0.705 ms
64 bytes from 192.168.0.135: icmp_seq=3 ttl=64 time=0.825 ms
64 bytes from 192.168.0.135: icmp_seq=4 ttl=64 time=2.01 ms
64 bytes from 192.168.0.135: icmp_seq=5 ttl=64 time=0.670 ms
64 bytes from 192.168.0.135: icmp_seq=6 ttl=64 time=359 ms
64 bytes from 192.168.0.135: icmp_seq=7 ttl=64 time=0.861 ms
64 bytes from 192.168.0.135: icmp_seq=8 ttl=64 time=0.552 ms
64 bytes from 192.168.0.135: icmp_seq=9 ttl=64 time=0.415 ms
64 bytes from 192.168.0.135: icmp_seq=10 ttl=64 time=0.906 ms
64 bytes from 192.168.0.135: icmp_seq=11 ttl=64 time=0.510 ms
64 bytes from 192.168.0.135: icmp_seq=12 ttl=64 time=0.916 ms
64 bytes from 192.168.0.135: icmp_seq=13 ttl=64 time=0.729 ms
64 bytes from 192.168.0.135: icmp_seq=14 ttl=64 time=0.987 ms
64 bytes from 192.168.0.135: icmp_seq=15 ttl=64 time=1.25 ms
64 bytes from 192.168.0.135: icmp_seq=16 ttl=64 time=0.674 ms
64 bytes from 192.168.0.135: icmp_seq=17 ttl=64 time=0.475 ms
64 bytes from 192.168.0.135: icmp_seq=18 ttl=64 time=0.905 ms
64 bytes from 192.168.0.135: icmp_seq=19 ttl=64 time=0.545 ms
64 bytes from 192.168.0.135: icmp_seq=20 ttl=64 time=0.561 ms
64 bytes from 192.168.0.135: icmp_seq=21 ttl=64 time=0.472 ms
64 bytes from 192.168.0.135: icmp_seq=22 ttl=64 time=0.682 ms
64 bytes from 192.168.0.135: icmp_seq=23 ttl=64 time=0.673 ms
64 bytes from 192.168.0.135: icmp_seq=24 ttl=64 time=0.695 ms
64 bytes from 192.168.0.135: icmp_seq=25 ttl=64 time=0.514 ms
64 bytes from 192.168.0.135: icmp_seq=26 ttl=64 time=0.494 ms
64 bytes from 192.168.0.135: icmp_seq=27 ttl=64 time=0.641 ms
64 bytes from 192.168.0.135: icmp_seq=28 ttl=64 time=0.466 ms
64 bytes from 192.168.0.135: icmp_seq=29 ttl=64 time=0.665 ms
64 bytes from 192.168.0.135: icmp_seq=30 ttl=64 time=1.05 ms
64 bytes from 192.168.0.135: icmp_seq=31 ttl=64 time=0.630 ms
64 bytes from 192.168.0.135: icmp_seq=32 ttl=64 time=0.770 ms
64 bytes from 192.168.0.135: icmp_seq=33 ttl=64 time=0.568 ms
64 bytes from 192.168.0.135: icmp_seq=34 ttl=64 time=0.650 ms
64 bytes from 192.168.0.135: icmp_seq=35 ttl=64 time=0.648 ms
64 bytes from 192.168.0.135: icmp_seq=36 ttl=64 time=0.752 ms
64 bytes from 192.168.0.135: icmp_seq=37 ttl=64 time=0.480 ms
64 bytes from 192.168.0.135: icmp_seq=38 ttl=64 time=0.543 ms
64 bytes from 192.168.0.135: icmp_seq=39 ttl=64 time=0.468 ms
64 bytes from 192.168.0.135: icmp_seq=40 ttl=64 time=0.678 ms
64 bytes from 192.168.0.135: icmp_seq=41 ttl=64 time=0.730 ms
64 bytes from 192.168.0.135: icmp_seq=42 ttl=64 time=0.580 ms
64 bytes from 192.168.0.135: icmp_seq=43 ttl=64 time=0.565 ms
64 bytes from 192.168.0.135: icmp_seq=44 ttl=64 time=0.578 ms
64 bytes from 192.168.0.135: icmp_seq=45 ttl=64 time=0.547 ms
64 bytes from 192.168.0.135: icmp_seq=46 ttl=64 time=0.539 ms
64 bytes from 192.168.0.135: icmp_seq=47 ttl=64 time=0.589 ms
64 bytes from 192.168.0.135: icmp_seq=48 ttl=64 time=0.607 ms
64 bytes from 192.168.0.135: icmp_seq=49 ttl=64 time=0.757 ms
64 bytes from 192.168.0.135: icmp_seq=50 ttl=64 time=0.985 ms
64 bytes from 192.168.0.135: icmp_seq=51 ttl=64 time=0.851 ms
64 bytes from 192.168.0.135: icmp_seq=52 ttl=64 time=0.587 ms
64 bytes from 192.168.0.135: icmp_seq=53 ttl=64 time=0.654 ms
64 bytes from 192.168.0.135: icmp_seq=54 ttl=64 time=0.512 ms
64 bytes from 192.168.0.135: icmp_seq=55 ttl=64 time=0.790 ms
64 bytes from 192.168.0.135: icmp_seq=56 ttl=64 time=0.467 ms
64 bytes from 192.168.0.135: icmp_seq=57 ttl=64 time=0.531 ms
64 bytes from 192.168.0.135: icmp_seq=58 ttl=64 time=0.621 ms
64 bytes from 192.168.0.135: icmp_seq=59 ttl=64 time=0.674 ms
64 bytes from 192.168.0.135: icmp_seq=60 ttl=64 time=0.518 ms
64 bytes from 192.168.0.135: icmp_seq=61 ttl=64 time=0.992 ms
64 bytes from 192.168.0.135: icmp_seq=62 ttl=64 time=0.545 ms
64 bytes from 192.168.0.135: icmp_seq=63 ttl=64 time=1.97 ms
64 bytes from 192.168.0.135: icmp_seq=64 ttl=64 time=0.585 ms
64 bytes from 192.168.0.135: icmp_seq=65 ttl=64 time=0.573 ms
64 bytes from 192.168.0.135: icmp_seq=66 ttl=64 time=0.890 ms
64 bytes from 192.168.0.135: icmp_seq=67 ttl=64 time=0.466 ms
64 bytes from 192.168.0.135: icmp_seq=68 ttl=64 time=0.801 ms
64 bytes from 192.168.0.135: icmp_seq=69 ttl=64 time=0.857 ms
64 bytes from 192.168.0.135: icmp_seq=70 ttl=64 time=0.951 ms
64 bytes from 192.168.0.135: icmp_seq=71 ttl=64 time=0.819 ms
64 bytes from 192.168.0.135: icmp_seq=72 ttl=64 time=0.661 ms
64 bytes from 192.168.0.135: icmp_seq=73 ttl=64 time=0.628 ms
64 bytes from 192.168.0.135: icmp_seq=74 ttl=64 time=0.612 ms
64 bytes from 192.168.0.135: icmp_seq=75 ttl=64 time=0.821 ms
64 bytes from 192.168.0.135: icmp_seq=76 ttl=64 time=0.478 ms
64 bytes from 192.168.0.135: icmp_seq=77 ttl=64 time=0.538 ms
64 bytes from 192.168.0.135: icmp_seq=78 ttl=64 time=0.741 ms
64 bytes from 192.168.0.135: icmp_seq=79 ttl=64 time=0.505 ms
64 bytes from 192.168.0.135: icmp_seq=80 ttl=64 time=0.563 ms
64 bytes from 192.168.0.135: icmp_seq=81 ttl=64 time=0.892 ms
64 bytes from 192.168.0.135: icmp_seq=82 ttl=64 time=0.535 ms
