timestamp,cpu_percent,mem_used_mb,mem_percent
1762413988.430945,24.70,2342.32,60.50
1762413989.4326565,2.30,2342.16,60.50
1762413990.4355793,4.40,2343.46,60.60
1762413991.4370852,0.00,2343.25,60.60
1762413992.438518,2.20,2314.09,59.80
1762413993.4402027,1.10,2311.80,59.80
1762413994.441872,4.40,2314.21,59.80
1762413995.4433038,1.60,2313.36,59.80
1762413996.4447272,0.00,2314.09,59.80
1762413997.4452975,0.50,2313.97,59.80
1762413998.4469721,0.50,2312.86,59.80
1762413999.4485939,1.10,2312.88,59.80
1762414000.4502926,0.50,2313.08,59.80
1762414001.4517787,1.10,2313.48,59.80
1762414002.453473,0.00,2313.71,59.80
1762414003.4550512,2.70,2314.43,59.80
1762414004.456573,0.00,2314.19,59.80
1762414005.4580538,2.80,2314.64,59.80
1762414006.45862,0.60,2314.32,59.80
1762414007.4601703,1.70,2314.70,59.80
1762414008.460981,0.50,2314.67,59.80
1762414009.4616191,0.50,2313.95,59.80
1762414010.462323,1.10,2314.02,59.80
1762414011.4631333,1.10,2313.46,59.80
1762414012.4635878,0.00,2313.32,59.80
1762414013.4652386,0.50,2313.49,59.80
1762414014.4667776,1.10,2314.76,59.80
1762414015.4683218,1.10,2313.43,59.80
1762414016.4698074,1.70,2312.59,59.80
1762414017.4713469,3.50,2314.42,59.80
