PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=41.7 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.433 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.647 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.410 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.678 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.900 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.504 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.517 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.498 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.979 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.857 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.650 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.605 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.588 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.722 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.600 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=1.15 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.627 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.571 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.570 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.704 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.636 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.627 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.444 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.466 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.671 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.775 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.539 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=0.557 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.777 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.796 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.542 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.822 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.431 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.441 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.984 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.641 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.633 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.881 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.730 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.351 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.425 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.387 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=0.561 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.707 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.797 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.371 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.518 ms
64 bytes from 192.168.79.129: icmp_seq=52 ttl=64 time=0.606 ms
64 bytes from 192.168.79.129: icmp_seq=53 ttl=64 time=0.555 ms
64 bytes from 192.168.79.129: icmp_seq=54 ttl=64 time=0.466 ms
64 bytes from 192.168.79.129: icmp_seq=55 ttl=64 time=0.368 ms
64 bytes from 192.168.79.129: icmp_seq=56 ttl=64 time=0.437 ms
64 bytes from 192.168.79.129: icmp_seq=57 ttl=64 time=0.523 ms
64 bytes from 192.168.79.129: icmp_seq=58 ttl=64 time=0.442 ms
64 bytes from 192.168.79.129: icmp_seq=59 ttl=64 time=0.572 ms
64 bytes from 192.168.79.129: icmp_seq=60 ttl=64 time=0.533 ms
64 bytes from 192.168.79.129: icmp_seq=61 ttl=64 time=0.615 ms
64 bytes from 192.168.79.129: icmp_seq=62 ttl=64 time=0.608 ms
64 bytes from 192.168.79.129: icmp_seq=63 ttl=64 time=0.442 ms
64 bytes from 192.168.79.129: icmp_seq=64 ttl=64 time=0.451 ms
64 bytes from 192.168.79.129: icmp_seq=65 ttl=64 time=0.528 ms
64 bytes from 192.168.79.129: icmp_seq=66 ttl=64 time=0.478 ms
64 bytes from 192.168.79.129: icmp_seq=67 ttl=64 time=0.703 ms
64 bytes from 192.168.79.129: icmp_seq=68 ttl=64 time=0.814 ms
64 bytes from 192.168.79.129: icmp_seq=69 ttl=64 time=1.82 ms
64 bytes from 192.168.79.129: icmp_seq=70 ttl=64 time=1.42 ms
