timestamp,cpu_percent,mem_used_mb
1761989518.6385539,6.70,884.61
1761989519.6402092,4.10,887.23
1761989520.6414325,2.60,890.29
1761989521.6429968,3.10,893.36
1761989522.6447418,2.60,888.77
1761989523.646482,2.60,891.39
1761989524.6481204,2.60,894.23
1761989525.6497366,1.50,897.52
1761989526.6514306,2.10,900.14
1761989527.6529746,3.10,904.77
1761989528.654809,2.10,909.59
1761989529.6565864,3.60,910.86
1761989530.6582193,2.10,911.68
1761989531.6598787,3.10,911.91
1761989532.6615498,2.60,911.29
1761989533.6632147,2.10,912.26
1761989534.664843,3.60,912.73
1761989535.6663764,2.10,911.68
1761989536.6678965,2.10,886.65
1761989537.669502,2.60,891.27
1761989538.6710317,3.10,895.43
1761989539.6727166,2.60,899.58
1761989540.6743155,2.10,902.43
1761989541.6756525,2.10,905.93
1761989542.6776404,2.50,908.34
1761989543.6792388,0.00,909.21
1761989544.6808398,2.60,911.21
1761989545.682475,3.00,912.72
1761989546.6840117,3.10,912.29
1761989547.6855526,1.50,912.27
