timestamp,cpu_percent,mem_used_mb
1762782677.6151495,11.70,2203.25
1762782678.617345,4.70,2202.75
1762782679.6188211,7.00,2203.20
1762782680.6195242,3.90,2203.32
1762782681.6204748,1.70,2203.50
1762782682.6218598,3.90,2203.39
1762782683.622967,2.80,2203.83
1762782684.6243591,2.30,2203.52
1762782685.6261618,2.80,2203.12
1762782686.6281419,2.20,2202.83
1762782687.6375706,4.00,2203.84
1762782688.6392941,4.60,2203.05
1762782689.6410425,4.10,2203.87
1762782690.6429782,2.30,2203.56
1762782691.645938,4.50,2204.36
1762782692.647868,4.00,2203.41
1762782693.6504266,4.00,2203.22
1762782694.6525247,2.20,2203.00
1762782695.6532602,3.40,2203.50
1762782696.6539435,2.80,2202.62
1762782697.6574967,6.40,2203.61
1762782698.6603248,5.10,2203.13
1762782699.6617599,4.60,2203.35
1762782700.6635282,1.10,2202.90
1762782701.6655433,2.70,2203.36
1762782702.6670945,1.70,2203.02
1762782703.6690283,2.90,2203.48
1762782704.6700048,6.70,2204.28
1762782705.6708593,5.20,2204.02
1762782706.6727395,15.50,2206.77
