PING 192.168.0.135 (192.168.0.135) 56(84) bytes of data.
64 bytes from 192.168.0.135: icmp_seq=1 ttl=64 time=0.425 ms
64 bytes from 192.168.0.135: icmp_seq=2 ttl=64 time=0.563 ms
64 bytes from 192.168.0.135: icmp_seq=3 ttl=64 time=0.505 ms
64 bytes from 192.168.0.135: icmp_seq=4 ttl=64 time=0.599 ms
64 bytes from 192.168.0.135: icmp_seq=5 ttl=64 time=0.933 ms
64 bytes from 192.168.0.135: icmp_seq=6 ttl=64 time=0.528 ms
64 bytes from 192.168.0.135: icmp_seq=7 ttl=64 time=0.628 ms
64 bytes from 192.168.0.135: icmp_seq=8 ttl=64 time=0.734 ms
64 bytes from 192.168.0.135: icmp_seq=9 ttl=64 time=0.740 ms
64 bytes from 192.168.0.135: icmp_seq=10 ttl=64 time=0.462 ms
64 bytes from 192.168.0.135: icmp_seq=11 ttl=64 time=0.556 ms
64 bytes from 192.168.0.135: icmp_seq=12 ttl=64 time=0.673 ms
64 bytes from 192.168.0.135: icmp_seq=13 ttl=64 time=0.553 ms
64 bytes from 192.168.0.135: icmp_seq=14 ttl=64 time=1.21 ms
64 bytes from 192.168.0.135: icmp_seq=15 ttl=64 time=0.646 ms
64 bytes from 192.168.0.135: icmp_seq=16 ttl=64 time=0.647 ms
64 bytes from 192.168.0.135: icmp_seq=17 ttl=64 time=0.655 ms
64 bytes from 192.168.0.135: icmp_seq=18 ttl=64 time=0.661 ms
64 bytes from 192.168.0.135: icmp_seq=19 ttl=64 time=0.610 ms
64 bytes from 192.168.0.135: icmp_seq=20 ttl=64 time=0.563 ms
64 bytes from 192.168.0.135: icmp_seq=21 ttl=64 time=0.677 ms
64 bytes from 192.168.0.135: icmp_seq=22 ttl=64 time=0.721 ms
64 bytes from 192.168.0.135: icmp_seq=23 ttl=64 time=0.601 ms
64 bytes from 192.168.0.135: icmp_seq=24 ttl=64 time=0.586 ms
64 bytes from 192.168.0.135: icmp_seq=25 ttl=64 time=0.575 ms
64 bytes from 192.168.0.135: icmp_seq=26 ttl=64 time=0.616 ms
64 bytes from 192.168.0.135: icmp_seq=27 ttl=64 time=0.637 ms
64 bytes from 192.168.0.135: icmp_seq=28 ttl=64 time=0.435 ms
64 bytes from 192.168.0.135: icmp_seq=29 ttl=64 time=0.766 ms
64 bytes from 192.168.0.135: icmp_seq=30 ttl=64 time=0.957 ms
64 bytes from 192.168.0.135: icmp_seq=31 ttl=64 time=0.524 ms
64 bytes from 192.168.0.135: icmp_seq=32 ttl=64 time=0.586 ms
64 bytes from 192.168.0.135: icmp_seq=33 ttl=64 time=0.953 ms
64 bytes from 192.168.0.135: icmp_seq=34 ttl=64 time=0.631 ms
64 bytes from 192.168.0.135: icmp_seq=35 ttl=64 time=0.520 ms
64 bytes from 192.168.0.135: icmp_seq=36 ttl=64 time=0.644 ms
64 bytes from 192.168.0.135: icmp_seq=37 ttl=64 time=0.930 ms
64 bytes from 192.168.0.135: icmp_seq=38 ttl=64 time=0.529 ms
64 bytes from 192.168.0.135: icmp_seq=39 ttl=64 time=0.693 ms
64 bytes from 192.168.0.135: icmp_seq=40 ttl=64 time=0.773 ms
