PING 192.168.0.104 (192.168.0.104) 56(84) bytes of data.
64 bytes from 192.168.0.104: icmp_seq=1 ttl=64 time=73.4 ms
64 bytes from 192.168.0.104: icmp_seq=2 ttl=64 time=81.9 ms
64 bytes from 192.168.0.104: icmp_seq=3 ttl=64 time=165 ms
64 bytes from 192.168.0.104: icmp_seq=4 ttl=64 time=60.0 ms
64 bytes from 192.168.0.104: icmp_seq=5 ttl=64 time=60.8 ms
64 bytes from 192.168.0.104: icmp_seq=6 ttl=64 time=55.2 ms
64 bytes from 192.168.0.104: icmp_seq=7 ttl=64 time=62.2 ms
64 bytes from 192.168.0.104: icmp_seq=8 ttl=64 time=54.4 ms
64 bytes from 192.168.0.104: icmp_seq=9 ttl=64 time=78.8 ms
64 bytes from 192.168.0.104: icmp_seq=10 ttl=64 time=54.5 ms
64 bytes from 192.168.0.104: icmp_seq=11 ttl=64 time=79.6 ms
64 bytes from 192.168.0.104: icmp_seq=12 ttl=64 time=121 ms
64 bytes from 192.168.0.104: icmp_seq=13 ttl=64 time=57.4 ms
64 bytes from 192.168.0.104: icmp_seq=14 ttl=64 time=59.4 ms
64 bytes from 192.168.0.104: icmp_seq=15 ttl=64 time=74.1 ms
64 bytes from 192.168.0.104: icmp_seq=16 ttl=64 time=61.4 ms
64 bytes from 192.168.0.104: icmp_seq=17 ttl=64 time=78.5 ms
64 bytes from 192.168.0.104: icmp_seq=18 ttl=64 time=58.0 ms
64 bytes from 192.168.0.104: icmp_seq=19 ttl=64 time=58.2 ms
64 bytes from 192.168.0.104: icmp_seq=20 ttl=64 time=60.2 ms
64 bytes from 192.168.0.104: icmp_seq=21 ttl=64 time=54.7 ms
64 bytes from 192.168.0.104: icmp_seq=22 ttl=64 time=66.3 ms
64 bytes from 192.168.0.104: icmp_seq=23 ttl=64 time=59.8 ms
64 bytes from 192.168.0.104: icmp_seq=24 ttl=64 time=77.0 ms
64 bytes from 192.168.0.104: icmp_seq=25 ttl=64 time=54.9 ms
64 bytes from 192.168.0.104: icmp_seq=26 ttl=64 time=58.1 ms
64 bytes from 192.168.0.104: icmp_seq=27 ttl=64 time=69.6 ms
64 bytes from 192.168.0.104: icmp_seq=28 ttl=64 time=57.1 ms
64 bytes from 192.168.0.104: icmp_seq=29 ttl=64 time=65.9 ms
64 bytes from 192.168.0.104: icmp_seq=30 ttl=64 time=69.3 ms
64 bytes from 192.168.0.104: icmp_seq=31 ttl=64 time=61.2 ms
64 bytes from 192.168.0.104: icmp_seq=32 ttl=64 time=54.8 ms
64 bytes from 192.168.0.104: icmp_seq=33 ttl=64 time=57.6 ms
64 bytes from 192.168.0.104: icmp_seq=34 ttl=64 time=56.0 ms
64 bytes from 192.168.0.104: icmp_seq=35 ttl=64 time=58.3 ms
64 bytes from 192.168.0.104: icmp_seq=36 ttl=64 time=54.3 ms
64 bytes from 192.168.0.104: icmp_seq=37 ttl=64 time=60.5 ms
64 bytes from 192.168.0.104: icmp_seq=39 ttl=64 time=118 ms
64 bytes from 192.168.0.104: icmp_seq=40 ttl=64 time=60.8 ms
64 bytes from 192.168.0.104: icmp_seq=41 ttl=64 time=72.1 ms
64 bytes from 192.168.0.104: icmp_seq=42 ttl=64 time=63.5 ms
64 bytes from 192.168.0.104: icmp_seq=43 ttl=64 time=91.9 ms
64 bytes from 192.168.0.104: icmp_seq=44 ttl=64 time=68.2 ms
64 bytes from 192.168.0.104: icmp_seq=45 ttl=64 time=61.0 ms
64 bytes from 192.168.0.104: icmp_seq=46 ttl=64 time=60.5 ms
64 bytes from 192.168.0.104: icmp_seq=47 ttl=64 time=66.8 ms
64 bytes from 192.168.0.104: icmp_seq=48 ttl=64 time=62.2 ms
64 bytes from 192.168.0.104: icmp_seq=49 ttl=64 time=92.5 ms
64 bytes from 192.168.0.104: icmp_seq=50 ttl=64 time=78.7 ms
64 bytes from 192.168.0.104: icmp_seq=51 ttl=64 time=177 ms
64 bytes from 192.168.0.104: icmp_seq=52 ttl=64 time=75.0 ms
64 bytes from 192.168.0.104: icmp_seq=53 ttl=64 time=562 ms
64 bytes from 192.168.0.104: icmp_seq=54 ttl=64 time=106 ms
64 bytes from 192.168.0.104: icmp_seq=55 ttl=64 time=515 ms
64 bytes from 192.168.0.104: icmp_seq=56 ttl=64 time=107 ms
64 bytes from 192.168.0.104: icmp_seq=57 ttl=64 time=1185 ms
64 bytes from 192.168.0.104: icmp_seq=58 ttl=64 time=3701 ms
64 bytes from 192.168.0.104: icmp_seq=59 ttl=64 time=2758 ms
64 bytes from 192.168.0.104: icmp_seq=60 ttl=64 time=2008 ms
64 bytes from 192.168.0.104: icmp_seq=62 ttl=64 time=568 ms
64 bytes from 192.168.0.104: icmp_seq=63 ttl=64 time=688 ms
64 bytes from 192.168.0.104: icmp_seq=64 ttl=64 time=90.1 ms
64 bytes from 192.168.0.104: icmp_seq=65 ttl=64 time=196 ms
64 bytes from 192.168.0.104: icmp_seq=66 ttl=64 time=532 ms
64 bytes from 192.168.0.104: icmp_seq=67 ttl=64 time=186 ms
