PING 10.244.1.29 (10.244.1.29) 56(84) bytes of data.
64 bytes from 10.244.1.29: icmp_seq=1 ttl=62 time=134 ms
64 bytes from 10.244.1.29: icmp_seq=2 ttl=62 time=7.45 ms
64 bytes from 10.244.1.29: icmp_seq=3 ttl=62 time=78.9 ms
64 bytes from 10.244.1.29: icmp_seq=4 ttl=62 time=343 ms
64 bytes from 10.244.1.29: icmp_seq=5 ttl=62 time=35.4 ms
64 bytes from 10.244.1.29: icmp_seq=6 ttl=62 time=34.9 ms
64 bytes from 10.244.1.29: icmp_seq=7 ttl=62 time=117 ms
64 bytes from 10.244.1.29: icmp_seq=8 ttl=62 time=232 ms
64 bytes from 10.244.1.29: icmp_seq=9 ttl=62 time=167 ms
64 bytes from 10.244.1.29: icmp_seq=10 ttl=62 time=1529 ms
64 bytes from 10.244.1.29: icmp_seq=11 ttl=62 time=517 ms
64 bytes from 10.244.1.29: icmp_seq=12 ttl=62 time=796 ms
64 bytes from 10.244.1.29: icmp_seq=13 ttl=62 time=196 ms
64 bytes from 10.244.1.29: icmp_seq=14 ttl=62 time=222 ms
64 bytes from 10.244.1.29: icmp_seq=15 ttl=62 time=119 ms
64 bytes from 10.244.1.29: icmp_seq=16 ttl=62 time=13.3 ms
64 bytes from 10.244.1.29: icmp_seq=17 ttl=62 time=26.5 ms
64 bytes from 10.244.1.29: icmp_seq=18 ttl=62 time=25.2 ms
64 bytes from 10.244.1.29: icmp_seq=19 ttl=62 time=12.3 ms
64 bytes from 10.244.1.29: icmp_seq=20 ttl=62 time=112 ms
64 bytes from 10.244.1.29: icmp_seq=21 ttl=62 time=11.6 ms
64 bytes from 10.244.1.29: icmp_seq=22 ttl=62 time=28.8 ms
64 bytes from 10.244.1.29: icmp_seq=23 ttl=62 time=5.87 ms
64 bytes from 10.244.1.29: icmp_seq=24 ttl=62 time=40.2 ms
64 bytes from 10.244.1.29: icmp_seq=25 ttl=62 time=17.2 ms
64 bytes from 10.244.1.29: icmp_seq=26 ttl=62 time=35.5 ms
64 bytes from 10.244.1.29: icmp_seq=27 ttl=62 time=73.5 ms
64 bytes from 10.244.1.29: icmp_seq=28 ttl=62 time=16.4 ms
64 bytes from 10.244.1.29: icmp_seq=29 ttl=62 time=15.9 ms
64 bytes from 10.244.1.29: icmp_seq=30 ttl=62 time=44.9 ms
64 bytes from 10.244.1.29: icmp_seq=31 ttl=62 time=58.4 ms
64 bytes from 10.244.1.29: icmp_seq=32 ttl=62 time=312 ms
64 bytes from 10.244.1.29: icmp_seq=33 ttl=62 time=518 ms
64 bytes from 10.244.1.29: icmp_seq=34 ttl=62 time=32.7 ms
64 bytes from 10.244.1.29: icmp_seq=35 ttl=62 time=3193 ms
64 bytes from 10.244.1.29: icmp_seq=38 ttl=62 time=2420 ms
64 bytes from 10.244.1.29: icmp_seq=39 ttl=62 time=1478 ms
64 bytes from 10.244.1.29: icmp_seq=40 ttl=62 time=430 ms
64 bytes from 10.244.1.29: icmp_seq=41 ttl=62 time=2706 ms
64 bytes from 10.244.1.29: icmp_seq=43 ttl=62 time=897 ms
64 bytes from 10.244.1.29: icmp_seq=44 ttl=62 time=1433 ms
64 bytes from 10.244.1.29: icmp_seq=46 ttl=62 time=2343 ms
64 bytes from 10.244.1.29: icmp_seq=47 ttl=62 time=2280 ms
64 bytes from 10.244.1.29: icmp_seq=48 ttl=62 time=2955 ms
64 bytes from 10.244.1.29: icmp_seq=49 ttl=62 time=3161 ms
64 bytes from 10.244.1.29: icmp_seq=50 ttl=62 time=3038 ms
64 bytes from 10.244.1.29: icmp_seq=51 ttl=62 time=2038 ms
64 bytes from 10.244.1.29: icmp_seq=52 ttl=62 time=1498 ms
64 bytes from 10.244.1.29: icmp_seq=53 ttl=62 time=886 ms
64 bytes from 10.244.1.29: icmp_seq=54 ttl=62 time=1104 ms
64 bytes from 10.244.1.29: icmp_seq=55 ttl=62 time=105 ms
64 bytes from 10.244.1.29: icmp_seq=56 ttl=62 time=448 ms
64 bytes from 10.244.1.29: icmp_seq=57 ttl=62 time=230 ms
64 bytes from 10.244.1.29: icmp_seq=58 ttl=62 time=274 ms
64 bytes from 10.244.1.29: icmp_seq=59 ttl=62 time=409 ms
64 bytes from 10.244.1.29: icmp_seq=60 ttl=62 time=659 ms
64 bytes from 10.244.1.29: icmp_seq=61 ttl=62 time=205 ms
64 bytes from 10.244.1.29: icmp_seq=62 ttl=62 time=977 ms
64 bytes from 10.244.1.29: icmp_seq=63 ttl=62 time=846 ms
64 bytes from 10.244.1.29: icmp_seq=64 ttl=62 time=905 ms
64 bytes from 10.244.1.29: icmp_seq=65 ttl=62 time=787 ms
64 bytes from 10.244.1.29: icmp_seq=66 ttl=62 time=137 ms
64 bytes from 10.244.1.29: icmp_seq=67 ttl=62 time=4.90 ms
64 bytes from 10.244.1.29: icmp_seq=68 ttl=62 time=27.8 ms
64 bytes from 10.244.1.29: icmp_seq=69 ttl=62 time=129 ms
64 bytes from 10.244.1.29: icmp_seq=70 ttl=62 time=14.5 ms
64 bytes from 10.244.1.29: icmp_seq=71 ttl=62 time=219 ms
64 bytes from 10.244.1.29: icmp_seq=72 ttl=62 time=32.1 ms
64 bytes from 10.244.1.29: icmp_seq=73 ttl=62 time=779 ms
64 bytes from 10.244.1.29: icmp_seq=74 ttl=62 time=824 ms
64 bytes from 10.244.1.29: icmp_seq=75 ttl=62 time=184 ms
64 bytes from 10.244.1.29: icmp_seq=76 ttl=62 time=1096 ms
64 bytes from 10.244.1.29: icmp_seq=77 ttl=62 time=2337 ms
64 bytes from 10.244.1.29: icmp_seq=79 ttl=62 time=2137 ms
64 bytes from 10.244.1.29: icmp_seq=80 ttl=62 time=1481 ms
64 bytes from 10.244.1.29: icmp_seq=81 ttl=62 time=1226 ms
64 bytes from 10.244.1.29: icmp_seq=82 ttl=62 time=1171 ms
64 bytes from 10.244.1.29: icmp_seq=83 ttl=62 time=4226 ms
64 bytes from 10.244.1.29: icmp_seq=84 ttl=62 time=3364 ms
64 bytes from 10.244.1.29: icmp_seq=85 ttl=62 time=2816 ms
64 bytes from 10.244.1.29: icmp_seq=86 ttl=62 time=2347 ms
64 bytes from 10.244.1.29: icmp_seq=88 ttl=62 time=1847 ms
64 bytes from 10.244.1.29: icmp_seq=89 ttl=62 time=3758 ms
64 bytes from 10.244.1.29: icmp_seq=90 ttl=62 time=2768 ms
64 bytes from 10.244.1.29: icmp_seq=91 ttl=62 time=2175 ms
64 bytes from 10.244.1.29: icmp_seq=92 ttl=62 time=1152 ms
64 bytes from 10.244.1.29: icmp_seq=93 ttl=62 time=1883 ms
64 bytes from 10.244.1.29: icmp_seq=94 ttl=62 time=1388 ms
64 bytes from 10.244.1.29: icmp_seq=95 ttl=62 time=805 ms
64 bytes from 10.244.1.29: icmp_seq=96 ttl=62 time=3561 ms
64 bytes from 10.244.1.29: icmp_seq=97 ttl=62 time=2505 ms
64 bytes from 10.244.1.29: icmp_seq=98 ttl=62 time=1481 ms
64 bytes from 10.244.1.29: icmp_seq=99 ttl=62 time=456 ms

--- 10.244.1.29 ping statistics ---
100 packets transmitted, 93 received, 7% packet loss, time 99867ms
rtt min/avg/max/mdev = 4.897/988.870/4226.205/1096.439 ms, pipe 5
 min/avg/max/mdev = 5.298/1047.942/4001.025/1128.959 ms, pipe 4
