timestamp,cpu_percent,mem_used_mb
1762090150.3145208,7.40,1324.60
1762090151.316597,4.00,1324.88
1762090152.3180933,4.50,1325.12
1762090153.3195121,2.80,1325.12
1762090154.3209338,4.40,1325.12
1762090155.3227222,4.00,1325.11
1762090156.3242242,5.10,1325.11
1762090157.325766,3.30,1325.11
1762090158.3272967,2.30,1325.11
1762090159.3280215,4.50,1325.11
1762090160.3288662,2.80,1325.11
1762090161.3303952,3.30,1325.11
1762090162.3318524,2.30,1325.11
1762090163.333331,2.90,1325.11
1762090164.3348734,3.40,1325.11
1762090165.3365283,5.60,1325.11
1762090166.338145,3.50,1325.11
1762090167.3396935,2.30,1325.10
1762090168.3413522,5.00,1325.10
1762090169.3428657,3.50,1325.10
1762090170.3454707,7.80,1325.10
1762090171.3473086,12.70,1325.55
1762090172.348915,3.50,1325.77
1762090173.3504486,4.10,1325.74
1762090174.3523116,5.00,1325.74
1762090175.3539586,5.20,1325.74
1762090176.355471,3.80,1325.05
1762090177.3570092,1.70,1325.05
1762090178.3585103,3.40,1325.30
1762090179.3599594,1.80,1325.30
