timestamp,cpu_percent,mem_used_mb,mem_percent
1762416017.9671576,99.50,2316.37,59.90
1762416018.9709823,100.00,2320.24,60.00
1762416019.9761465,100.00,2316.18,59.90
1762416020.9776165,100.00,2321.06,60.00
1762416021.9783173,100.00,2316.33,59.90
1762416022.980465,100.00,2316.91,59.90
1762416023.9836044,100.00,2320.79,60.00
1762416024.9859998,100.00,2319.21,60.00
1762416025.989175,100.00,2321.48,60.00
1762416026.9901447,100.00,2317.13,59.90
1762416027.9923556,100.00,2315.81,59.90
1762416028.999175,100.00,2323.44,60.10
1762416030.0021842,100.00,2321.49,60.00
1762416031.003143,100.00,2316.63,59.90
1762416032.0046263,100.00,2321.40,60.00
1762416033.0072367,100.00,2318.74,59.90
1762416034.013146,100.00,2316.08,59.90
1762416035.016331,100.00,2316.90,59.90
1762416036.0182583,100.00,2315.70,59.90
1762416037.0223525,100.00,2319.81,60.00
1762416038.0267622,100.00,2315.97,59.90
1762416039.031181,100.00,2316.21,59.90
1762416040.0351079,100.00,2318.29,59.90
1762416041.0376124,100.00,2317.60,59.90
1762416042.040622,100.00,2319.89,60.00
1762416043.0415394,100.00,2317.74,59.90
1762416044.0436485,100.00,2319.94,60.00
1762416045.0456948,100.00,2324.05,60.10
1762416046.0510182,99.50,2322.48,60.00
1762416047.0533152,94.50,2318.90,59.90
