timestamp,cpu_percent,mem_used_mb,mem_percent
1762422895.1485333,99.50,2501.04,64.70
1762422896.1504369,100.00,2506.00,64.80
1762422897.1511648,100.00,2504.31,64.70
1762422898.1529863,100.00,2508.59,64.80
1762422899.1544018,100.00,2505.72,64.80
1762422900.1583009,99.50,2500.08,64.60
1762422901.1611528,100.00,2503.37,64.70
1762422902.1625504,100.00,2504.49,64.70
1762422903.1632907,100.00,2501.78,64.70
1762422904.1663063,100.00,2501.04,64.70
1762422905.1675756,100.00,2499.86,64.60
1762422906.169317,100.00,2500.16,64.60
1762422907.1719656,100.00,2500.16,64.60
1762422908.173249,100.00,2508.30,64.80
1762422909.1743505,100.00,2505.11,64.80
1762422910.1777146,100.00,2504.67,64.70
1762422911.1796775,100.00,2502.26,64.70
1762422912.182371,100.00,2501.99,64.70
1762422913.1833453,100.00,2503.24,64.70
1762422914.1855462,100.00,2503.05,64.70
1762422915.187263,100.00,2506.95,64.80
1762422916.188484,100.00,2502.60,64.70
1762422917.190339,100.00,2505.00,64.80
1762422918.191419,100.00,2503.71,64.70
1762422919.19219,100.00,2502.64,64.70
1762422920.1936674,100.00,2502.82,64.70
1762422921.196075,100.00,2501.25,64.70
1762422922.197514,100.00,2502.60,64.70
1762422923.1986084,100.00,2506.09,64.80
1762422924.2005112,98.00,2501.30,64.70
