timestamp,cpu_percent,mem_used_mb
1762084458.6237013,4.70,1234.81
1762084459.6252024,1.80,1238.77
1762084460.62689,0.60,1244.69
1762084461.6280248,0.60,1249.07
1762084462.62993,1.80,1253.66
1762084463.6314049,0.00,1258.02
1762084464.6329012,1.80,1258.93
1762084465.6343615,1.20,1259.24
1762084466.6361008,0.00,1259.12
1762084467.6377263,1.20,1259.37
1762084468.639507,0.60,1259.27
1762084469.641121,1.30,1259.11
1762084470.642432,2.40,1259.45
1762084471.644121,0.60,1259.27
1762084472.6456034,1.20,1259.14
1762084473.647066,1.20,1259.27
1762084474.6485507,0.60,1259.58
1762084475.6504261,1.80,1259.41
1762084476.6519709,0.60,1259.50
1762084477.6534367,1.20,1259.33
1762084478.654982,0.60,1259.43
1762084479.6566973,1.20,1259.08
1762084480.6575336,1.20,1259.14
1762084481.659489,1.80,1259.08
1762084482.6603107,0.60,1258.95
1762084483.6618786,0.60,1258.79
1762084484.6630912,2.40,1259.30
1762084485.6645777,0.00,1259.64
1762084486.66617,1.20,1259.49
1762084487.6677115,1.20,1259.33
