timestamp,cpu_percent,mem_used_mb,mem_percent
1762421548.523201,2.20,2455.66,63.50
1762421549.5247133,0.50,2434.23,62.90
1762421550.5262585,0.60,2434.73,62.90
1762421551.5277429,2.20,2434.88,62.90
1762421552.5293202,0.00,2434.95,62.90
1762421553.5308106,0.00,2435.38,63.00
1762421554.5325394,0.50,2434.77,62.90
1762421555.5342882,1.10,2434.66,62.90
1762421556.5350583,0.60,2434.38,62.90
1762421557.5366092,0.60,2434.87,62.90
1762421558.538361,0.00,2435.48,63.00
1762421559.5400732,1.10,2435.78,63.00
1762421560.5406427,1.10,2436.23,63.00
1762421561.5421844,0.00,2435.85,63.00
1762421562.5437396,0.00,2436.08,63.00
1762421563.544597,1.60,2436.89,63.00
1762421564.5453038,0.00,2436.18,63.00
1762421565.5470905,1.10,2436.77,63.00
1762421566.5486135,1.10,2436.47,63.00
1762421567.5500953,0.60,2436.07,63.00
1762421568.5515397,1.10,2436.66,63.00
1762421569.5532463,0.00,2435.61,63.00
1762421570.5542948,1.10,2435.55,63.00
1762421571.5565732,0.50,2436.12,63.00
1762421572.5581677,0.00,2435.73,63.00
1762421573.5596519,0.00,2435.90,63.00
1762421574.5602577,1.10,2436.48,63.00
1762421575.5609636,0.50,2436.80,63.00
1762421576.562492,0.00,2436.95,63.00
1762421577.5640445,6.00,2436.73,63.00
