PING 192.168.0.135 (192.168.0.135) 56(84) bytes of data.
64 bytes from 192.168.0.135: icmp_seq=1 ttl=64 time=46.9 ms
64 bytes from 192.168.0.135: icmp_seq=2 ttl=64 time=0.558 ms
64 bytes from 192.168.0.135: icmp_seq=3 ttl=64 time=0.693 ms
64 bytes from 192.168.0.135: icmp_seq=4 ttl=64 time=0.891 ms
64 bytes from 192.168.0.135: icmp_seq=5 ttl=64 time=0.594 ms
64 bytes from 192.168.0.135: icmp_seq=6 ttl=64 time=0.673 ms
64 bytes from 192.168.0.135: icmp_seq=7 ttl=64 time=0.651 ms
64 bytes from 192.168.0.135: icmp_seq=8 ttl=64 time=0.781 ms
64 bytes from 192.168.0.135: icmp_seq=9 ttl=64 time=0.853 ms
64 bytes from 192.168.0.135: icmp_seq=10 ttl=64 time=0.561 ms
64 bytes from 192.168.0.135: icmp_seq=11 ttl=64 time=1.20 ms
64 bytes from 192.168.0.135: icmp_seq=12 ttl=64 time=0.783 ms
64 bytes from 192.168.0.135: icmp_seq=13 ttl=64 time=0.837 ms
64 bytes from 192.168.0.135: icmp_seq=14 ttl=64 time=0.665 ms
64 bytes from 192.168.0.135: icmp_seq=15 ttl=64 time=0.560 ms
64 bytes from 192.168.0.135: icmp_seq=16 ttl=64 time=0.608 ms
64 bytes from 192.168.0.135: icmp_seq=17 ttl=64 time=0.613 ms
64 bytes from 192.168.0.135: icmp_seq=18 ttl=64 time=0.738 ms
64 bytes from 192.168.0.135: icmp_seq=19 ttl=64 time=0.756 ms
64 bytes from 192.168.0.135: icmp_seq=20 ttl=64 time=0.626 ms
64 bytes from 192.168.0.135: icmp_seq=21 ttl=64 time=0.831 ms
64 bytes from 192.168.0.135: icmp_seq=22 ttl=64 time=0.772 ms
64 bytes from 192.168.0.135: icmp_seq=23 ttl=64 time=0.457 ms
64 bytes from 192.168.0.135: icmp_seq=24 ttl=64 time=0.450 ms
64 bytes from 192.168.0.135: icmp_seq=25 ttl=64 time=0.714 ms
64 bytes from 192.168.0.135: icmp_seq=26 ttl=64 time=0.682 ms
64 bytes from 192.168.0.135: icmp_seq=27 ttl=64 time=0.468 ms
